Player,Conference,School,Yr,Pos,Draft,Pick,IP,PA,K%,BB%,K%-BB%,AVG,OBP,SLG,wOBA,GO%,FO%,FIP
"Wark, Jackson",Atlantic 10,Saint Louis,Jr,P,,,48.1,199,26.63,10.05,16.58,0.203,0.296,0.273,0.26,21.61,20.6,2.71
"Warkentien, Jace",Summit League,Western Ill.,Fr,P,,,12.2,69,8.7,18.84,-10.14,0.357,0.493,0.536,0.449,18.84,24.64,6.67
"Warner, Casey",Southwestern,Alabama A&M,So,P,,,40.1,223,6.73,13.45,-6.72,0.37,0.453,0.597,0.437,16.59,27.8,6.89
"Warner, Kyle",Metro Atlantic,Canisius,So,P,,,10,45,20,6.67,13.33,0.256,0.311,0.282,0.265,17.78,26.67,2.55
"Warren, Austin",Colonial,UNCW,Sr,P,2018,181,38.2,152,32.24,5.92,26.32,0.18,0.237,0.252,0.219,25,17.76,2.13
"Warren, Matt",Big 10,Nebraska,Sr,P,,,35.2,161,17.39,7.45,9.94,0.275,0.342,0.38,0.316,20.5,26.09,3.66
"Warren, Tracy",Southwestern,Prairie View,So,INF,,,8.1,50,12,12,0,0.342,0.42,0.395,0.355,18,20,4.63
"Warren, Will",Southland,Southeastern LA.,Fr,P,,,15.2,66,16.67,10.61,6.06,0.241,0.318,0.259,0.265,24.24,25.76,3.08
"Warzek, Bryan",Southland,New Orleans,Jr,P,2018,194,66.1,287,33.8,10.45,23.35,0.211,0.314,0.256,0.265,13.94,19.86,1.94
"Washburn, Marcus",Mid-Eastern,N.C. Central,Sr,P,,,13,63,23.81,15.87,7.94,0.224,0.365,0.327,0.315,19.05,17.46,4.61
"Washilewski, Steve",Big 12,Kansas,Fr,P,,,7.1,50,8,18,-10,0.447,0.56,0.711,0.525,8,26,8.5
"Washington, Michael",Southwestern,Jackson St.,So,P,,,14.1,62,11.29,14.52,-3.23,0.196,0.339,0.216,0.271,19.35,35.48,4.49
"Wasson, Korey",Sun Belt,Arkansas St.,Fr,P,,,7.1,36,19.44,11.11,8.33,0.276,0.389,0.345,0.332,16.67,22.22,3.71
"Watkins, Riley",SEC,Tennessee,Fr,P,,,2,11,9.09,18.18,-9.09,0.333,0.455,0.444,0.398,9.09,36.36,5.15
"Watland, Justin",Mountain West,San Jose St.,Jr,P,,,19,81,16.05,9.88,6.17,0.239,0.321,0.343,0.292,18.52,28.4,4.73
"Watson, Cyrillo",Big 10,Illinois,So,P,,,19,89,15.73,8.99,6.74,0.329,0.393,0.395,0.345,20.22,21.35,3.25
"Watson, Keegan",Big 10,Nebraska,Fr,OF,,,3.2,22,9.09,22.73,-13.64,0.333,0.455,0.6,0.425,13.64,22.73,10.65
"Watson, Mark",Southwestern,Jackson St.,Sr,P,,,38.1,160,24.38,8.75,15.63,0.237,0.331,0.4,0.319,17.5,22.5,4.8
"Watson, Ryan",SEC,Auburn,So,P,,,7.1,34,20.59,14.71,5.88,0.31,0.441,0.448,0.398,17.65,20.59,3.71
"Watson, Troy",Western Athletic,Northern Colo.,So,P,2018,446,23.1,103,18.45,5.83,12.62,0.261,0.33,0.341,0.296,19.42,25.24,3.49
"Watters, Matt",Colonial,Towson,So,P,,,16.2,84,13.1,17.86,-4.76,0.284,0.417,0.343,0.348,20.24,23.81,4.75
"Watts, Brady",Southern,VMI,Fr,P,,,2.1,17,0,29.41,-29.41,0.455,0.588,0.818,0.547,11.76,23.53,10.29
"Watts, Luke",Sun Belt,Appalachian St.,Sr,P,,,25,114,25.44,13.16,12.28,0.261,0.368,0.304,0.308,21.93,12.28,2.99
"Wazaney, Justin",Metro Atlantic,Fairfield,So,P,,,1.1,6,33.33,16.67,16.66,0.4,0.5,0.4,0.408,0,16.67,2.24
"Weatherly, Sam",ACC,Clemson,Fr,UT,,,13.1,63,12.7,19.05,-6.35,0.327,0.476,0.449,0.413,19.05,20.63,6.12
"Weaver, Coby",Missouri Valley,Dallas Baptist,Jr,P,,,1.1,7,28.57,42.86,-14.29,0.25,0.571,0.25,0.422,14.29,0,7.69
"Weaver, Tristan",Missouri Valley,Indiana St.,So,P,,,46.1,207,14.01,14.49,-0.48,0.257,0.386,0.433,0.362,19.81,27.54,6.21
"Webb, Nathan",Big West,UC Riverside,Fr,UT,,,1.1,10,10,0,10,0.625,0.6,0.625,0.511,10,10,4.06
"Webb, Ryan",SEC,Georgia,Fr,P,,,38.1,168,21.43,11.9,9.53,0.238,0.333,0.378,0.312,23.21,20.24,4.01
"Weber, Ray",American East,Albany (NY),So,P,,,0.2,6,0,0,0,0.667,0.667,0.667,0.585,33.33,0,3.15
"Weber, Ty",Big 10,Illinois,So,P,,,52,212,18.4,8.96,9.44,0.198,0.288,0.291,0.261,22.64,27.83,3.84
"Weekley, Tyler",Big South,Charleston So.,Jr,P,,,49,211,25.12,2.84,22.28,0.278,0.308,0.409,0.308,10.43,32.23,2.92
"Weems, Avery",Pac 12,Arizona,Jr,P,,,30.1,140,12.14,10,2.14,0.314,0.371,0.413,0.339,27.86,19.29,4.28
"Wegman, Brad",Pac 12,Southern Cal,Jr,P,,,5.2,19,26.32,0,26.32,0.105,0.105,0.158,0.112,26.32,36.84,1.22
"Wegmann, Nick",American East,Binghamton,Sr,P,2018,1018,46.1,204,18.14,6.37,11.77,0.291,0.333,0.46,0.339,21.57,25.98,3.52
"Weiermiller, Austin",Pac 12,Stanford,Fr,P,,,22.1,96,15.63,10.42,5.21,0.226,0.302,0.345,0.285,13.54,38.54,4.32
"Weigand, Alex",Missouri Valley,Evansville,Jr,P,,,38.2,194,15.46,13.92,1.54,0.258,0.381,0.413,0.349,25.26,18.56,5.61
"Weinberg, Reece",Big West,UC Santa Barbara,Fr,P,,,3.1,17,5.88,11.76,-5.88,0.333,0.412,0.4,0.361,17.65,35.29,4.44
"Weiner, Ross",Northeast,Bryant,Sr,P,,,11.1,49,4.08,14.29,-10.21,0.179,0.306,0.282,0.269,30.61,30.61,4.95
"Weirich, Jacob",Conference USA,Southern Miss,Fr,P,,,8,33,27.27,9.09,18.18,0.241,0.333,0.345,0.303,21.21,18.18,2.4
"Weisenburger, Jack",Big 10,Michigan,So,P,,,20.1,86,24.42,15.12,9.3,0.188,0.314,0.246,0.263,23.26,17.44,3.79
"Weiss, Bo",ACC,North Carolina,So,P,,,1.2,12,16.67,41.67,-25,0.286,0.583,0.286,0.434,8.33,16.67,12.31
"Weiss, Chris",Colonial,Hofstra,Sr,P,,,35.1,146,39.73,13.7,26.03,0.176,0.288,0.32,0.272,17.12,13.7,2.66
"Weiss, Ryan",Horizon,Wright St.,Jr,P,2018,129,65.2,258,25.19,2.33,22.86,0.235,0.267,0.364,0.274,22.87,25.19,3.05
"Weissert, Brian",Atlantic 10,Fordham,So,P,,,19,88,25,15.91,9.09,0.203,0.375,0.29,0.316,20.45,17.05,4.52
"Weissheier, Matt",Colonial,Hofstra,Sr,P,,,49.2,209,14.35,9.09,5.26,0.233,0.325,0.356,0.302,25.84,25.84,4.31
"Welch, Easton",Southern,UNCG,Sr,P,,,38,157,15.92,7.01,8.91,0.211,0.312,0.308,0.281,28.66,22.29,4.17
"Welhaf, Robbie",Colonial,Elon,Sr,P,,,38.2,149,28.86,4.03,24.83,0.217,0.262,0.261,0.234,16.78,26.85,1.94
"Welsh, Bradey",Sun Belt,Arkansas St.,Jr,P,,,51.2,225,18.67,5.78,12.89,0.262,0.32,0.39,0.305,21.78,23.56,3.75
"Wenzel, Palmer",Conference USA,UTSA,Jr,P,,,31,123,26.83,8.13,18.7,0.178,0.276,0.234,0.24,28.46,16.26,3.31
"Wereski, Ben",Ivy League,Columbia,So,P,,,44.1,200,17,7,10,0.324,0.38,0.568,0.396,16.5,26,5.26
"Wernli, Cody",Sun Belt,UT Arlington,Fr,P,,,2.2,16,12.5,12.5,0,0.385,0.5,0.385,0.406,6.25,31.25,5.42
"Wesley, Ryan",ASUN,Kennesaw State,Jr,P,,,12.2,55,20,18.18,1.82,0.186,0.345,0.256,0.287,29.09,14.55,5.11
"Wesley, Tyler",Southland,McNeese,Sr,P,,,34.2,160,19.38,5.63,13.75,0.261,0.344,0.328,0.301,26.25,16.25,3.47
"Wesneski, Hayden",Southland,Sam Houston St.,So,P,,,50.2,220,19.09,7.27,11.82,0.25,0.323,0.337,0.294,29.09,18.64,3.82
"Wesson, Ryan",Conference USA,UAB,Jr,P,,,34.2,144,18.75,4.86,13.89,0.244,0.306,0.378,0.296,22.22,25.69,3.85
"West, Derek",ACC,Pittsburgh,So,P,2018,832,32.1,127,25.98,9.45,16.53,0.198,0.283,0.342,0.275,20.47,23.62,3.61
"West, Jordon",Sun Belt,UT Arlington,Sr,P,,,28,128,21.09,5.47,15.62,0.289,0.328,0.412,0.315,16.41,25.78,2.18
"West, Kevin",Big West,UC Riverside,So,P,,,14,56,7.14,1.79,5.35,0.188,0.232,0.229,0.205,28.57,33.93,3.43
"Westberg, Garrett",AAC,UCF,Jr,P,,,16.2,65,32.31,10.77,21.54,0.161,0.277,0.339,0.276,13.85,26.15,4.63
"Westfall, Dalton",OVC,UT Martin,Sr,P,,,15.2,88,18.18,20.45,-2.27,0.328,0.477,0.426,0.398,18.18,10.23,5.38
"Weston, Andrew",Big West,CSUN,Sr,P,,,11.1,46,28.26,6.52,21.74,0.231,0.283,0.231,0.233,23.91,13.04,1.89
"Wetherbee, Jared",Colonial,Elon,Fr,P,,,18.1,82,41.46,24.39,17.07,0.129,0.341,0.145,0.259,7.32,17.07,2.71
"Wetter, James",Atlantic 10,St. Bonaventure,So,P,,,13.1,72,15.28,4.17,11.11,0.406,0.417,0.578,0.413,19.44,18.06,5.36
"Weyer, Brayden",Western Athletic,Seattle U,Fr,P,,,7.1,43,23.26,9.3,13.96,0.447,0.488,0.763,0.516,9.3,16.28,7.51
"Weyman, Gavin",Colonial,Towson,Jr,P,,,38.1,181,19.89,11.05,8.84,0.259,0.37,0.401,0.339,18.78,21.55,4.22
"Whaley, Alec",OVC,Murray St.,So,P,,,32,158,13.92,10.76,3.16,0.301,0.38,0.421,0.348,19.62,25.32,4.46
"Wheeler, Andrew",Atlantic 10,George Washington,So,P,,,20,93,12.9,11.83,1.07,0.253,0.376,0.36,0.331,18.28,29.03,5
"Wheeler, Will",ASUN,USC Upstate,So,P,,,23.1,123,17.89,14.63,3.26,0.297,0.407,0.341,0.335,21.95,12.2,4.23
"Whelan, Matthew",Big 12,Texas,Fr,P,,,10.2,54,22.22,11.11,11.11,0.34,0.407,0.574,0.414,20.37,14.81,6.38
"Whitaker, Dalton",Big South,Winthrop,Jr,P,,,23,103,14.56,6.8,7.76,0.283,0.34,0.37,0.311,18.45,31.07,3.58
"Whitbread, Tyler",Missouri Valley,Indiana St.,Jr,P,,,22.2,103,20.39,12.62,7.77,0.295,0.398,0.42,0.362,19.42,20.39,3.87
"White, Ben",AAC,Tulane,Sr,P,,,36,161,14.91,8.7,6.21,0.28,0.354,0.462,0.352,21.74,27.33,5.04
"White, Brendan",Metro Atlantic,Siena,So,P,,,57.2,254,16.54,3.54,13,0.27,0.319,0.405,0.31,21.26,25.98,3.92
"White, Bryan",Sun Belt,Georgia St.,Sr,P,,,30.1,142,19.01,9.15,9.86,0.311,0.394,0.546,0.396,14.08,24.65,5.84
"White, Connor",West Coast,Portland,Jr,P,,,4.1,22,9.09,18.18,-9.09,0.25,0.409,0.313,0.335,22.73,22.73,5.83
"White, Parker",Southland,Nicholls St.,Jr,P,,,48,218,13.3,9.63,3.67,0.276,0.362,0.331,0.311,27.06,19.72,3.75
"White, Robert",Colonial,William & Mary,Sr,P,,,9.2,50,26,18,8,0.3,0.44,0.35,0.364,14,16,3.58
"White, Will",Sun Belt,Georgia St.,Jr,P,,,12.1,67,19.4,13.43,5.97,0.382,0.478,0.473,0.417,19.4,11.94,3.73
"Whitecavage, Eric",Big South,UNC Asheville,Jr,P,,,20,90,15.56,15.56,0,0.274,0.4,0.521,0.393,18.89,24.44,6.75
"Whitehead, Jaylyn",AAC,UCF,So,P,,,3,14,21.43,14.29,7.14,0.2,0.357,0.2,0.276,21.43,14.29,4.15
"Whitley, Trevor",Big South,Presbyterian,Fr,P,,,4.1,22,18.18,9.09,9.09,0.267,0.409,0.333,0.337,4.55,27.27,4.85
"Whitman, Cole",Conference USA,UAB,So,P,,,12.1,54,24.07,20.37,3.7,0.125,0.315,0.225,0.262,16.67,24.07,3.97
"Whitney, Blake",ASUN,USC Upstate,Sr,P,2018,728,49.2,195,28.72,4.62,24.1,0.19,0.221,0.259,0.207,23.08,20.51,2.01
"Whitney, Cole",Sun Belt,Georgia Southern,Jr,P,,,36.1,154,22.08,7.79,14.29,0.195,0.26,0.323,0.252,16.88,30.52,3.51
"Whitten, Cody",Big South,Winthrop,Fr,P,,,19,84,19.05,13.1,5.95,0.254,0.369,0.479,0.367,16.67,27.38,6.25
"Whitten, Kyle",ACC,Virginia,Fr,P,,,16.2,81,24.69,13.58,11.11,0.273,0.395,0.333,0.333,18.52,16.05,3.27
"Whittlesey, Brock",Western Athletic,New Mexico St.,Jr,P,,,36,163,19.63,8.59,11.04,0.288,0.356,0.377,0.324,24.54,19.63,3.79
"Wick, Justin",Big East,Creighton,So,P,,,1,3,33.33,33.33,0,0,0.333,0,0.23,0,33.33,4.15
"Widman, Cody",Southwestern,Ark. Pine Bluff,Jr,P,,,0.2,3,0,33.33,-33.33,0,0.333,0,0.23,33.33,33.33,18.15
"Widra, Tristan",Southern,Samford,Sr,P,,,14.1,70,17.14,20,-2.86,0.16,0.4,0.2,0.311,12.86,30,5.7
"Wiebke, Erik",ASUN,Stetson,So,P,,,3.2,15,6.67,20,-13.33,0.182,0.333,0.273,0.28,6.67,46.67,5.33
"Wiegand, Benjamin",Mid American,Ball St.,Fr,P,,,2,9,22.22,22.22,0,0.286,0.444,0.286,0.349,22.22,11.11,4.15
"Wieser, Tim",Big West,UC Davis,Fr,P,,,16,82,10.98,8.54,2.44,0.343,0.427,0.543,0.413,24.39,20.73,4.9
"Wiest, Ty",Ivy League,Columbia,Sr,P,,,29.2,147,15.65,6.12,9.53,0.346,0.388,0.541,0.392,21.77,21.77,4.48
"Wigginton, Peyton",Conference USA,Middle Tenn,Fr,P,,,33,159,11.95,7.55,4.4,0.309,0.365,0.478,0.355,27.04,20.13,4.63
"Wilburn, Tyler",OVC,Jacksonville St.,So,P,,,12,65,16.92,23.08,-6.16,0.234,0.415,0.447,0.376,15.38,23.08,7.48
"Wilcox, Bryan",ASUN,FGCU,Fr,P,,,13.2,73,20.55,26.03,-5.48,0.22,0.425,0.32,0.346,9.59,23.29,5.42
"Wilcox, Zack",OVC,Tennessee Tech,Jr,P,,,11.1,49,20.41,8.16,12.25,0.267,0.327,0.4,0.316,16.33,30.61,3.6
"Wild, Roman",Atlantic 10,St. Bonaventure,Sr,P,,,16.2,84,21.43,4.76,16.67,0.31,0.357,0.352,0.31,19.05,17.86,2.41
"Wilder, Dalton",Southwestern,Alabama St.,Fr,P,,,60.1,268,21.64,9.7,11.94,0.254,0.336,0.304,0.288,27.24,13.43,2.86
"Wiles, Nathan",Big 12,Oklahoma,So,P,,,45.1,191,18.85,4.19,14.66,0.279,0.309,0.402,0.305,29.84,18.85,3.01
"Wiley, Logan",Missouri Valley,Missouri St.,So,P,,,54.2,234,18.8,2.99,15.81,0.251,0.291,0.335,0.273,18.8,31.2,3.02
"Wiley, Tanner",Southland,Central Ark.,Jr,P,,,47,210,18.1,6.67,11.43,0.287,0.338,0.42,0.326,25.71,20,3.44
"Wilkerson, Jim",Conference USA,Old Dominion,Sr,P,,,12,58,15.52,12.07,3.45,0.271,0.379,0.333,0.324,13.79,31.03,3.9
"Wilkes, Brandon",Mid-Eastern,Bethune-Cookman,Jr,P,,,13.2,76,17.11,6.58,10.53,0.371,0.408,0.516,0.382,11.84,22.37,3.98
"Wilkes, Taylor",ASUN,Kennesaw State,So,P,,,10.1,50,34,22,12,0.158,0.38,0.237,0.309,14,16,4.93
"Wilks, Braxton",Atlantic 10,VCU,Jr,P,,,7.1,39,17.95,17.95,0,0.286,0.436,0.286,0.341,15.38,17.95,4.98
"Willcutt, Daniel",Big South,Winthrop,Sr,P,,,50,209,21.53,5.26,16.27,0.243,0.297,0.344,0.28,26.79,20.1,3.09
"Williams, Avery",Southwestern,Prairie View,So,OF,,,8.2,52,13.46,11.54,1.92,0.41,0.481,0.615,0.446,17.31,13.46,4.73
"Williams, Brandon",Mid American,Northern Ill.,Fr,P,,,2.1,13,15.38,23.08,-7.7,0.4,0.538,0.4,0.43,23.08,7.69,5.53
"Williams, Brett",Sun Belt,Louisiana,Fr,P,,,13,62,16.13,4.84,11.29,0.283,0.339,0.377,0.309,22.58,22.58,2.99
"Williams, Caleb",Big South,High Point,Fr,P,,,4.1,24,16.67,16.67,0,0.421,0.5,0.526,0.438,16.67,12.5,4.12
"Williams, Cameron",Big 10,Purdue,Sr,P,,,13,70,18.57,10,8.57,0.387,0.457,0.548,0.434,15.71,20,4.99
"Williams, Chris",AAC,UCF,Sr,P,,,55.2,229,23.14,4.37,18.77,0.239,0.279,0.376,0.279,24.45,20.52,3.45
"Williams, Coleman",ACC,Duke,So,P,,,0.1,4,25,25,0,0.5,0.75,1,0.663,0,0,43.15
"Williams, Conner",Southland,Central Ark.,Jr,P,,,13.1,50,34,8,26,0.217,0.28,0.239,0.238,16,22,1.47
"Williams, Craig",Sun Belt,Georgia St.,Jr,P,,,3.1,18,5.56,22.22,-16.66,0.357,0.5,0.571,0.461,5.56,38.89,10.57
"Williams, Darren",OVC,Eastern Ky.,Fr,P,,,21,101,19.8,5.94,13.86,0.356,0.406,0.556,0.407,13.86,23.76,5
"Williams, Darrien",Southwestern,Prairie View,Sr,OF,2018,781,59,266,19.92,11.28,8.64,0.248,0.361,0.33,0.313,18.8,22.93,3.71
"Williams, Gavin",AAC,East Carolina,Fr,P,,,10.2,42,14.29,9.52,4.77,0.139,0.262,0.25,0.24,28.57,30.95,5.01
"Williams, Grant",Conference USA,Middle Tenn,So,P,,,18.1,87,16.09,12.64,3.45,0.297,0.402,0.392,0.356,25.29,18.39,5.19
"Williams, Hunter",Big South,Radford,Fr,P,,,43.1,192,9.38,10.94,-1.56,0.261,0.354,0.473,0.355,23.44,30.73,6.46
"Williams, Sam",Horizon,Northern Ky.,Jr,P,,,43,217,18.89,9.22,9.67,0.328,0.396,0.503,0.383,11.52,28.11,3.82
"Williams, Zach",Colonial,Col. of Charleston,Fr,P,,,8,35,22.86,11.43,11.43,0.258,0.343,0.29,0.29,17.14,25.71,2.65
"Willingham, Cody",OVC,Jacksonville St.,Jr,P,,,7,34,8.82,5.88,2.94,0.367,0.441,0.567,0.433,20.59,26.47,5.86
"Willis, Justin",SEC,Vanderbilt,Fr,P,,,7.1,38,13.16,13.16,0,0.3,0.447,0.433,0.395,5.26,36.84,6.95
"Willittes, Tim",Ivy League,Cornell,Sr,P,,,41,182,14.29,2.75,11.54,0.324,0.335,0.459,0.335,26.37,22.53,2.95
"Wills, Joe",Big West,Cal St. Fullerton,Sr,P,,,1.2,7,42.86,0,42.86,0.286,0.286,0.286,0.251,14.29,14.29,-1.85
"Wilson, Brooks",ASUN,Stetson,Sr,P,2018,202,35,138,29.71,7.25,22.46,0.198,0.254,0.214,0.214,21.01,22.46,1.66
"Wilson, Chad",Mountain West,Fresno St.,Fr,UT,,,6.1,35,14.29,8.57,5.72,0.32,0.457,0.68,0.457,14.29,20,7.57
"Wilson, Charles",Mid-Eastern,Savannah St.,Sr,P,,,6,32,3.13,21.88,-18.75,0.261,0.469,0.304,0.372,6.25,43.75,7.31
"Wilson, Cody",Big South,UNC Asheville,Fr,INF,2018,401,5.2,24,16.67,12.5,4.17,0.3,0.375,0.3,0.306,20.83,20.83,3.34
"Wilson, Corey",Mountain West,UNLV,Sr,P,,,2.1,12,0,25,-25,0.222,0.417,0.222,0.319,0,58.33,7.43
"Wilson, Danial",Southwestern,Grambling,Sr,P,,,13,69,10.14,15.94,-5.8,0.283,0.391,0.491,0.371,11.59,33.33,7.84
"Wilson, Danny",Big South,UNC Asheville,Jr,UT,,,16.1,85,9.41,9.41,0,0.392,0.447,0.514,0.411,25.88,17.65,3.83
"Wilson, Dustin",OVC,Eastern Ill.,Sr,P,,,15.1,84,11.9,11.9,0,0.406,0.512,0.652,0.493,21.43,15.48,8.25
"Wilson, Jared",Conference USA,Western Ky.,So,P,,,0.2,5,20,0,20,0.6,0.6,1.2,0.754,20,0,58.15
"Wilson, Jay",Mid American,Miami (OH),Fr,P,,,23,97,20.62,6.19,14.43,0.238,0.33,0.369,0.311,25.77,19.59,4.1
"Wilson, Josh",Mid-Eastern,Florida A&M,So,P,,,18,93,17.2,11.83,5.37,0.311,0.419,0.486,0.39,10.75,26.88,6.92
"Wilson, Justin",SEC,Vanderbilt,So,P,2018,697,4.2,19,31.58,15.79,15.79,0.067,0.316,0.067,0.231,26.32,15.79,3.86
"Wilson, Kurt",Big 12,Texas Tech,Fr,INF,,,9,45,26.67,8.89,17.78,0.306,0.4,0.472,0.373,8.89,20,4.26
"Wilson, Kyle",OVC,Austin Peay,Sr,INF,,,6,33,9.09,18.18,-9.09,0.28,0.424,0.32,0.345,27.27,18.18,5.65
"Wilson, Langdon",Big South,Gardner-Webb,So,P,,,31.2,149,16.78,18.12,-1.34,0.239,0.403,0.354,0.346,10.07,30.87,5.97
"Wilson, Mitchell",American East,UMBC,So,P,,,31.1,135,15.56,14.07,1.49,0.221,0.333,0.23,0.268,22.22,27.41,3.73
"Wilson, Riley",ACC,Virginia,Sr,P,,,10,54,16.67,14.81,1.86,0.333,0.5,0.5,0.445,16.67,18.52,6.55
"Wilson, Steven",West Coast,Santa Clara,Sr,P,2018,231,28,122,34.43,9.02,25.41,0.229,0.295,0.33,0.275,18.03,16.39,2.25
"Wilson, Thomas",Patriot,Navy,So,P,,,1,7,14.29,0,14.29,0.5,0.429,0.667,0.428,14.29,14.29,1.15
"Wilson, Tommy",Big West,Cal St. Fullerton,Jr,P,2018,560,50.1,219,17.35,6.85,10.5,0.25,0.315,0.352,0.294,12.79,36.99,3.35
"Wilson, Tyler",Atlantic 10,Rhode Island,Jr,P,,,46.2,211,21.8,7.58,14.22,0.24,0.308,0.377,0.296,10.9,33.18,3.36
"Winans, Allan",Big South,Campbell,Sr,P,2018,500,48.1,200,28,6.5,21.5,0.23,0.295,0.305,0.266,23.5,15.5,2.54
"Winborne, Robert",ACC,Georgia Tech,Jr,P,,,14,58,18.97,6.9,12.07,0.26,0.328,0.42,0.321,27.59,17.24,4.72
"Winburn, Kameron",Mid-Eastern,N.C. Central,Sr,P,,,14.1,68,11.76,4.41,7.35,0.304,0.382,0.375,0.335,22.06,23.53,3.93
"Wincig, Tyler",Patriot,Bucknell,So,INF,,,11.1,57,14.04,3.51,10.53,0.354,0.439,0.396,0.375,24.56,15.79,3.87
"Winder, Josh",Southern,VMI,Jr,P,2018,214,59.1,268,22.76,4.85,17.91,0.289,0.34,0.479,0.349,18.66,22.76,4.57
"Winder, Logan",OVC,Southeast Mo. St.,Jr,P,,,23.2,118,15.25,15.25,0,0.263,0.39,0.347,0.335,21.19,22.88,5.43
"Winger, Jacob",Big South,High Point,Fr,UT,,,2.2,11,9.09,9.09,0,0.222,0.364,0.333,0.321,18.18,36.36,4.97
"Winkler, Aaron",Atlantic 10,Richmond,So,P,,,39.2,175,24,9.14,14.86,0.286,0.36,0.403,0.334,16.57,22.29,3.12
"Winkler, Josh",Colonial,Northeastern,So,P,,,9,35,11.43,5.71,5.72,0.161,0.229,0.355,0.249,34.29,28.57,4.7
"Winn, Zach",American East,Maine,Sr,P,,,30.2,156,22.44,16.03,6.41,0.259,0.397,0.362,0.341,18.59,14.1,5.3
"Winston, Christian",Mountain West,San Diego St.,Fr,P,,,7.1,35,5.71,8.57,-2.86,0.31,0.371,0.31,0.306,28.57,22.86,4.27
"Winston, Jimmy",Big 12,Baylor,Fr,P,,,15.1,64,12.5,9.38,3.12,0.246,0.328,0.281,0.279,28.13,26.56,3.48
"Winter, Nick",Horizon,Milwaukee,Fr,P,,,7.1,35,11.43,17.14,-5.71,0.31,0.429,0.448,0.387,20,25.71,6.39
"Winters, Razedrick",Southwestern,Alcorn,Sr,P,,,27.1,143,13.99,13.99,0,0.288,0.434,0.441,0.387,15.38,25.87,6.43
"Winters, Tanner",Atlantic 10,VCU,Jr,P,,,6.1,36,13.89,16.67,-2.78,0.345,0.444,0.448,0.389,8.33,30.56,4.46
"Wise, Nick",Big South,Presbyterian,Sr,INF,,,0.2,4,25,0,25,0.333,0.25,1,0.392,0,25,-6.85
"Wisely, Alec",AAC,USF,Jr,P,,,27.2,115,26.09,6.96,19.13,0.212,0.278,0.317,0.263,21.74,23.48,2.52
"Wiseman, Kevin",Northeast,Wagner,Fr,P,,,9.2,38,15.79,7.89,7.9,0.219,0.316,0.25,0.264,28.95,21.05,3.47
"Witczak, Andrew",Big South,Campbell,Sr,P,,,7,35,37.14,14.29,22.85,0.25,0.343,0.393,0.317,8.57,14.29,3.43
"Witherspoon, Nate",Missouri Valley,Missouri St.,So,P,,,12,61,13.11,9.84,3.27,0.327,0.41,0.404,0.36,19.67,24.59,3.81
"Witkowski, John",ACC,Boston College,Jr,P,,,13.1,70,20,4.29,15.71,0.344,0.357,0.525,0.362,22.86,14.29,4.9
"Witt, Tyler",ACC,Wake Forest,Jr,P,,,29,145,16.55,8.28,8.27,0.328,0.386,0.555,0.396,24.14,18.62,6.08
"Wloczewski, Jake",American East,Binghamton,Sr,P,,,34.2,167,16.77,9.58,7.19,0.302,0.407,0.468,0.38,27.54,13.77,4.93
"Wohlbold, Nick",OVC,UT Martin,Fr,INF,,,7.1,45,17.78,22.22,-4.44,0.333,0.467,0.364,0.376,8.89,22.22,5.12
"Wojtysiak, Nick",Big 10,Purdue,Sr,P,,,7,33,15.15,12.12,3.03,0.308,0.424,0.346,0.351,18.18,21.21,4.29
"Wolf, Adam",ACC,Louisville,Jr,P,2018,135,62.1,268,26.12,7.46,18.66,0.237,0.306,0.347,0.287,22.76,18.28,2.78
"Wolf, Jackson",Big 12,West Virginia,Fr,P,,,16,65,21.54,13.85,7.69,0.214,0.323,0.411,0.32,15.38,30.77,4.71
"Wolf, Zach",Western Athletic,Seattle U,Jr,P,2018,537,33.1,130,32.31,4.62,27.69,0.183,0.238,0.242,0.217,14.62,28.46,1.82
"Wolfe, Jack",OVC,Eastern Ill.,So,P,,,17.2,79,16.46,8.86,7.6,0.296,0.367,0.437,0.351,31.65,15.19,4.54
"Wollersheim, Connor",Mid American,Kent St.,Jr,P,,,39.2,164,17.07,9.76,7.31,0.233,0.317,0.349,0.297,20.12,31.1,4.09
"Wolpiuk, Stanley",Northeast,Central Conn. St.,Sr,P,,,3.2,22,9.09,22.73,-13.64,0.4,0.545,0.667,0.497,13.64,18.18,11.58
"Woltersdorf, Peter",Patriot,Lehigh,Fr,P,,,29.1,117,30.77,10.26,20.51,0.192,0.291,0.253,0.251,24.79,12.82,2.22
"Womacks, Brady",Summit League,Oral Roberts,Sr,P,,,23.1,95,26.32,5.26,21.06,0.289,0.316,0.386,0.297,14.74,21.05,2.32
"Wong, Jake",Western Athletic,Grand Canyon,Jr,P,2018,80,52,219,24.66,6.85,17.81,0.27,0.32,0.388,0.305,22.37,18.26,2.8
"Wood, Austin",ASUN,Stetson,Fr,P,,,7.2,35,48.57,17.14,31.43,0.214,0.371,0.357,0.33,11.43,2.86,1.34
"Wood, Austin",Southern,Furman,So,P,,,13.2,71,9.86,11.27,-1.41,0.35,0.423,0.517,0.399,21.13,23.94,5.12
"Wood, Brian",Atlantic 10,Dayton,So,OF,,,2,8,12.5,12.5,0,0.286,0.375,0.286,0.306,25,25,3.65
