Player,Conference,School,Yr,Pos,Draft,Pick,PA,AVG,OBP,SLG,HR,ISO,SB,SBA,K%,BB%,BB%-K%,BABIP,wOBA,wRAA,wRC
"Clanton, Blake",Pac 12,Washington St.,Sr,OF,,,237,0.338,0.435,0.672,13,0.333,3,6,24.89,13.92,-10.97,0.419,0.457,24,53
"Clark, Chris",Mid-Eastern,Florida A&M,Jr,P,,,3,0,0.333,0,0,0,0,0,0,33.33,33.33,0,0.23,0,0
"Clark, Dallas",Metro Atlantic,Rider,Sr,OF,,,75,0.154,0.24,0.185,0,0.031,3,5,34.67,8,-26.67,0.256,0.207,-8,1
"Clark, Lee",Southland,Nicholls St.,Sr,OF,,,258,0.273,0.345,0.455,6,0.182,1,3,12.4,7.75,-4.65,0.29,0.347,3,34
"Clark, Tyler",Southland,Houston Baptist,Jr,OF,,,13,0.364,0.462,0.364,0,0,0,0,7.69,15.38,7.69,0.4,0.376,0,2
"Clarke, Philip",SEC,Vanderbilt,Fr,C,2019,,174,0.305,0.391,0.51,6,0.205,2,2,14.94,12.07,-2.87,0.333,0.386,7,29
"Clary, Chris",Big South,Gardner-Webb,Jr,OF,,,164,0.299,0.378,0.46,5,0.161,20,24,31.1,9.15,-21.95,0.439,0.37,5,25
"Claudio, Ian",Mid-Eastern,Bethune-Cookman,Fr,INF,,,63,0.315,0.397,0.37,1,0.056,0,0,20.63,11.11,-9.52,0.4,0.349,1,8
"Claunch, Troy",Pac 12,Oregon St.,Fr,C,,,19,0.273,0.526,0.364,0,0.091,0,0,26.32,36.84,10.52,0.5,0.435,2,4
"Clawson, David",West Coast,BYU,So,C,2018,1111,240,0.28,0.329,0.439,4,0.159,0,0,15.42,7.92,-7.5,0.315,0.329,-1,28
"Clayborne, Tyrese",Southland,Lamar,Fr,INF,,,9,0,0.222,0,0,0,2,2,33.33,11.11,-22.22,0,0.157,-1,0
"Clayton, Chris",Conference USA,Louisiana Tech,Jr,C,,,154,0.228,0.331,0.315,2,0.087,1,3,16.88,9.74,-7.14,0.273,0.302,-4,14
"Clayton, Zach",Pac 12,Oregon St.,Fr,INF,,,4,0,0,0,0,0,0,0,25,0,-25,0,0,-1,-1
"Cleary, Michael",Atlantic 10,Dayton,Fr,OF,,,117,0.255,0.368,0.337,0,0.082,8,12,16.24,12.82,-3.42,0.316,0.322,-1,13
"Clemens, Kody",Big 12,Texas,Jr,INF,2018,79,539,0.268,0.347,0.485,23,0.217,8,11,16.7,10.95,-5.75,0.284,0.36,11,77
"Clementi, Dominic",Big 10,Michigan,So,OF,,,138,0.438,0.536,0.688,4,0.25,2,5,15.22,16.67,1.45,0.511,0.511,20,37
"Cleveland, Blake",Mid American,Central Mich.,Jr,C,,,140,0.17,0.3,0.196,0,0.027,0,0,26.43,7.86,-18.57,0.253,0.252,-10,7
"Climo, Cam",American East,UMass Lowell,So,OF,,,244,0.233,0.303,0.315,2,0.082,9,12,32.79,5.33,-27.46,0.353,0.277,-12,18
"Clinch, Ryan",Southern,UNCG,Sr,OF,,,267,0.288,0.348,0.407,4,0.119,4,8,19.48,6.37,-13.11,0.35,0.331,-1,32
"Cline, Matt",Southern,The Citadel,Fr,C,,,2,0,0.5,0,0,0,0,0,0,50,50,0,0.345,0,0
"Cloonan, Dylan",ACC,Miami (FL),Fr,P,,,97,0.316,0.443,0.456,0,0.139,1,3,24.74,17.53,-7.21,0.455,0.396,5,17
"Closner IV, Oliver",Western Athletic,UTRGV,Fr,C,,,60,0.122,0.267,0.204,1,0.082,0,0,33.33,8.33,-25,0.179,0.234,-5,2
"Coale, Ryan",Colonial,James Madison,Sr,C,,,157,0.316,0.376,0.429,1,0.113,4,4,17.2,8.92,-8.28,0.387,0.359,3,22
"Cocciadiferro, Matthew",ASUN,NJIT,So,OF,,,305,0.262,0.325,0.375,6,0.113,7,8,20.98,5.9,-15.08,0.32,0.309,-7,31
"Cochran, Jake",Southland,McNeese,Jr,INF,,,324,0.263,0.327,0.361,4,0.098,7,10,14.81,8.64,-6.17,0.302,0.307,-8,32
"Cockrell, Chase",SEC,Ole Miss,Jr,INF,,,188,0.31,0.367,0.536,9,0.226,0,0,31.91,5.32,-26.59,0.422,0.382,7,30
"Codispoti, Matt",American East,Albany (NY),Jr,C,,,243,0.245,0.354,0.377,4,0.132,6,8,18.11,11.52,-6.59,0.293,0.328,-1,28
"Cody, Charlie",ACC,Virginia,Sr,INF,,,289,0.228,0.346,0.349,5,0.121,3,5,15.22,10.73,-4.49,0.255,0.317,-4,31
"Cofer, Jackson",Sun Belt,Troy,Sr,OF,,,66,0.211,0.273,0.316,2,0.105,0,0,21.21,6.06,-15.15,0.238,0.266,-4,4
"Coffers, Marc",ASUN,FGCU,So,OF,,,374,0.284,0.364,0.422,7,0.137,19,23,19.25,8.82,-10.43,0.342,0.347,4,49
"Coffey, Cole",Sun Belt,Texas State,So,INF,,,119,0.182,0.311,0.202,0,0.02,0,0,39.5,15.97,-23.53,0.346,0.251,-8,6
"Coffey, Micah",Big 10,Minnesota,Sr,INF,2018,888,542,0.309,0.38,0.447,9,0.137,7,9,14.58,9.78,-4.8,0.349,0.361,12,78
"Cogen, Matt",OVC,Belmont,So,OF,2018,914,361,0.349,0.407,0.519,10,0.17,15,22,6.37,9.14,2.77,0.35,0.396,19,63
"Cohen, Sam",Big West,UC Santa Barbara,Jr,C,,,276,0.237,0.315,0.427,12,0.191,2,7,16.67,10.14,-6.53,0.243,0.323,-3,31
"Cohen, Steven",Patriot,Lafayette,Sr,INF,,,541,0.305,0.383,0.48,14,0.175,15,20,22.55,7.39,-15.16,0.385,0.375,18,84
"Coker, Chase",Sun Belt,Little Rock,Jr,INF,,,157,0.312,0.382,0.5,3,0.188,10,13,26.11,6.37,-19.74,0.426,0.381,6,25
"Coker, Cole",Southland,Lamar,So,INF,,,323,0.266,0.334,0.318,1,0.052,6,7,14.55,8.67,-5.88,0.314,0.294,-11,28
"Coker, Luke",Sun Belt,Louisiana,Fr,INF,,,25,0.24,0.24,0.24,0,0,0,0,36,0,-36,0.375,0.211,-3,0
"Colacchio, Demitri",Pac 12,Utah,Fr,INF,,,12,0.083,0.083,0.083,0,0,1,1,50,0,-50,0.167,0.073,-3,-1
"Colacchio, Domenic",Big West,Long Beach St.,Jr,3B,,,79,0.216,0.253,0.243,0,0.027,2,4,29.11,5.06,-24.05,0.314,0.225,-7,2
"Colarossi, Chris",West Coast,San Diego,Sr,UT,,,9,0.125,0.222,0.125,0,0,4,4,11.11,11.11,0,0.143,0.174,-1,0
"Coldiron, Cooper",AAC,Houston,Sr,INF,,,258,0.215,0.302,0.252,1,0.037,17,20,16.67,10.85,-5.82,0.257,0.261,-16,15
"Cole, David",Mid American,Central Mich.,Jr,OF,,,140,0.235,0.321,0.244,0,0.008,4,7,15.71,8.57,-7.14,0.286,0.269,-8,9
"Cole, Dazon",Mid American,Central Mich.,Jr,OF,2018,751,234,0.274,0.342,0.328,1,0.055,9,13,20.51,9.4,-11.11,0.348,0.304,-6,22
"Cole, Eric",SEC,Arkansas,Jr,OF,2018,122,512,0.295,0.369,0.457,15,0.162,5,8,13.28,10.16,-3.12,0.319,0.361,11,74
"Cole, Ryan",ACC,Notre Dame,Fr,OF,,,19,0.083,0.368,0.167,0,0.083,1,3,31.58,15.79,-15.79,0.167,0.304,0,2
"Coleman, Blake",Mid-Eastern,UMES,So,OF,,,77,0.236,0.273,0.361,0,0.125,0,1,22.08,3.9,-18.18,0.309,0.275,-4,5
"Coleman, Hunter",SEC,Texas A&M,So,C,,,316,0.262,0.364,0.442,10,0.18,0,0,19.3,10.76,-8.54,0.3,0.35,4,43
"Coleman, Thatcher",Big South,Presbyterian,Sr,C,,,141,0.176,0.241,0.28,3,0.104,0,0,30.5,7.09,-23.41,0.241,0.237,-12,6
"Coleman, Ward",Atlantic 10,Davidson,So,INF,,,191,0.286,0.366,0.363,2,0.077,0,1,17.8,7.33,-10.47,0.346,0.327,-1,22
"Colette, Jack",Mountain West,San Jose St.,Fr,OF,,,6,0.333,0.333,0.5,0,0.167,0,0,16.67,0,-16.67,0.4,0.353,0,1
"Collard, Kevin",West Coast,San Diego,Jr,OF,,,412,0.275,0.323,0.455,13,0.18,6,9,23.3,6.31,-16.99,0.332,0.332,-1,49
"Collett, Cameron",Conference USA,Marshall,Fr,SS,,,39,0.281,0.333,0.344,0,0.063,1,2,17.95,10.26,-7.69,0.36,0.315,-1,4
"Collett, T.J.",SEC,Kentucky,So,1B,,,127,0.245,0.362,0.472,7,0.226,0,0,24.41,11.81,-12.6,0.275,0.361,3,18
"Collier, Caleb",Southwestern,Mississippi Val.,So,OF,,,27,0.222,0.407,0.222,0,0,2,2,14.81,7.41,-7.4,0.286,0.34,0,3
"Collier, Danny",Mountain West,New Mexico,Sr,OF,,,447,0.332,0.423,0.434,1,0.102,12,17,8.72,14.09,5.37,0.362,0.378,16,71
"Collins, Cole",Conference USA,UAB,Jr,OF,,,121,0.287,0.421,0.33,0,0.043,3,5,14.88,14.88,0,0.355,0.355,2,17
"Collins, Isaac",Big East,Creighton,So,INF,,,311,0.276,0.376,0.356,3,0.08,21,28,20.26,13.5,-6.76,0.35,0.332,-1,37
"Collins, Justin",Conference USA,Rice,Fr,C,,,157,0.262,0.382,0.323,1,0.062,1,1,21.66,10.19,-11.47,0.347,0.327,-1,18
"Collins, Matt",Ivy League,Cornell,So,INF,,,43,0.211,0.302,0.395,1,0.184,1,1,25.58,9.3,-16.28,0.269,0.304,-1,4
"Collins, Travis",American East,Albany (NY),Jr,INF,,,310,0.292,0.365,0.489,12,0.197,4,9,9.68,9.35,-0.33,0.289,0.365,8,46
"Colon, Adam",Southern,The Citadel,Fr,INF,,,55,0.275,0.327,0.373,0,0.098,0,0,16.36,7.27,-9.09,0.333,0.305,-1,5
"Colon, Danny",Missouri Valley,Indiana St.,Fr,UT,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Columbo, Jacob",Southwestern,Ark. Pine Bluff,Sr,C,,,192,0.31,0.344,0.42,2,0.109,6,8,17.71,3.13,-14.58,0.364,0.329,-1,22
"Combs, Brayden",SEC,Kentucky,Fr,1B,,,12,0.1,0.25,0.4,1,0.3,0,0,16.67,8.33,-8.34,0,0.286,0,1
"Comeaux, Braden",Conference USA,Rice,So,INF,,,183,0.329,0.388,0.439,2,0.11,5,7,10.38,6.56,-3.82,0.358,0.366,5,27
"Comer, Cameron",ACC,Virginia,Jr,C,,,150,0.268,0.38,0.447,4,0.179,1,2,12.67,16,3.33,0.29,0.366,4,22
"Conant, Jeremy",Mountain West,New Mexico,Jr,1B,,,10,0.143,0.4,0.143,0,0,0,0,0,30,30,0.143,0.295,0,1
"Concannon, Charlie",Atlantic 10,Saint Josephs,Jr,1B,,,463,0.317,0.38,0.529,16,0.212,6,9,25.05,8.42,-16.63,0.404,0.387,20,77
"Conger, Kyle",OVC,Belmont,Sr,INF,,,637,0.272,0.383,0.383,9,0.111,26,29,19.15,11.77,-7.38,0.334,0.344,5,83
"Conine, Brett",Big West,Cal St. Fullerton,Jr,P,2018,342,4,0.25,0.25,0.25,0,0,0,0,25,0,-25,0.333,0.22,0,0
"Conine, Griffin",ACC,Duke,Jr,OF,2018,52,449,0.253,0.383,0.462,17,0.209,7,7,22.49,16.48,-6.01,0.302,0.368,13,67
"Conklin, Corey",OVC,Eastern Ky.,Jr,INF,,,16,0.154,0.25,0.154,0,0,1,1,37.5,6.25,-31.25,0.286,0.211,-2,0
"Conlan, Riley",Big West,CSUN,Sr,OF,,,223,0.254,0.377,0.343,2,0.088,3,6,21.97,10.31,-11.66,0.333,0.33,-1,26
"Conley, Brendan",Metro Atlantic,Siena,Fr,OF,,,27,0.105,0.333,0.158,0,0.053,0,2,40.74,14.81,-25.93,0.25,0.271,-1,2
"Conley, Christ",Metro Atlantic,Canisius,Sr,C,,,456,0.284,0.458,0.422,8,0.138,0,3,11.18,19.52,8.34,0.307,0.397,24,79
"Conley, Jack",ACC,NC State,Jr,C,2018,797,51,0.366,0.471,0.439,1,0.073,1,2,11.76,13.73,1.97,0.412,0.412,3,10
"Constantine, Richard",Conference USA,Western Ky.,So,1B,,,53,0.239,0.34,0.261,0,0.022,1,1,15.09,9.43,-5.66,0.289,0.281,-2,4
"Constantini, Austin",Atlantic 10,La Salle,Sr,INF,,,341,0.302,0.381,0.366,1,0.064,11,16,6.16,10.85,4.69,0.32,0.336,0,42
"Conti, John",Metro Atlantic,Canisius,Sr,OF,,,220,0.2,0.309,0.249,1,0.049,9,13,30,10,-20,0.3,0.264,-13,14
"Convers, Chris",American East,UMBC,So,OF,,,75,0.107,0.32,0.179,1,0.071,0,1,41.33,21.33,-20,0.2,0.257,-5,4
"Cook, Billy",West Coast,Pepperdine,Fr,INF,,,105,0.25,0.352,0.295,0,0.045,0,2,16.19,14.29,-1.9,0.306,0.299,-3,10
"Cook, Chris",Southern,ETSU,Sr,INF,,,591,0.354,0.416,0.531,17,0.178,24,36,10.32,8.12,-2.2,0.37,0.406,35,108
"Cook, Justin",Atlantic 10,Richmond,So,INF,,,259,0.293,0.347,0.369,2,0.076,1,2,15.83,6.95,-8.88,0.348,0.323,-3,29
"Cook, Noah",Southern,VMI,Fr,INF,,,30,0.111,0.2,0.111,0,0,1,1,33.33,6.67,-26.66,0.176,0.158,-4,-1
"Cook, Zac",Sun Belt,UT Arlington,So,INF,,,275,0.297,0.378,0.377,1,0.079,6,7,14.91,9.09,-5.82,0.35,0.336,0,34
"Cooke, Justin",Big 12,Oklahoma,Fr,C,,,7,0.167,0.286,0.167,0,0,0,0,57.14,0,-57.14,0.5,0.228,-1,0
"Coolen, Bo",Big 10,Ohio State,Sr,1B,,,186,0.247,0.317,0.333,2,0.086,1,2,22.04,10.22,-11.82,0.317,0.293,-7,16
"Cooley, Welles",Southland,McNeese,So,INF,,,31,0.259,0.323,0.333,0,0.074,1,1,22.58,9.68,-12.9,0.333,0.289,-1,3
"Coomes, Nick",SEC,LSU,Sr,C,,,181,0.258,0.348,0.361,2,0.103,2,3,18.23,10.5,-7.73,0.309,0.315,-3,19
"Cooper, Cody",Conference USA,Western Ky.,Sr,C,,,13,0,0.385,0,0,0,0,0,30.77,15.38,-15.39,0,0.295,0,1
"Cooper, Dillon",ACC,NC State,So,INF,,,102,0.275,0.324,0.308,0,0.033,2,5,25.49,7.84,-17.65,0.373,0.283,-4,8
"Cooper, Joey",Big West,CSUN,Jr,OF,,,187,0.253,0.374,0.4,4,0.147,2,5,13.9,8.02,-5.88,0.279,0.348,2,25
"Cooper, Justin",Sun Belt,Little Rock,So,INF,,,2,0,0,0,0,0,0,1,50,0,-50,0,0,-1,0
"Cooper, Matt",ACC,Clemson,Fr,UT,,,5,0.5,0.6,0.5,0,0,0,1,20,0,-20,0.667,0.495,1,1
"Cooper, Storme",Conference USA,Southern Miss,Jr,INF,,,240,0.247,0.371,0.275,0,0.027,7,9,17.5,15.42,-2.08,0.313,0.313,-4,25
"Cooper, Tanner",American East,Stony Brook,Fr,INF,,,10,0.125,0.3,0.125,0,0,0,0,20,0,-20,0.167,0.232,-1,0
"Cope, Daniel",Big West,Cal St. Fullerton,So,C,,,184,0.303,0.408,0.408,2,0.105,4,5,11.96,10.87,-1.09,0.344,0.368,5,28
"Coppo, Tyler",American East,Hartford,So,P,,,17,0.235,0.235,0.412,0,0.176,0,0,23.53,0,-23.53,0.308,0.269,-1,1
"Corbin, Kyle",Mid-Eastern,Bethune-Cookman,Sr,OF,,,390,0.265,0.328,0.363,4,0.099,23,30,14.62,7.95,-6.67,0.304,0.307,-9,38
"Corbitt, Andrew",Big South,Longwood,Sr,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Cordeiro, RJ",West Coast,San Francisco,Jr,OF,,,119,0.18,0.294,0.25,1,0.07,2,2,35.29,8.4,-26.89,0.293,0.257,-8,7
"Cordell, Brian",Mid-Eastern,UMES,Fr,OF,,,55,0.087,0.182,0.13,0,0.043,0,2,38.18,9.09,-29.09,0.154,0.158,-8,-2
"Cordova-Smith, Peyton",OVC,SIUE,Jr,INF,,,122,0.252,0.32,0.45,3,0.198,0,0,27.87,8.2,-19.67,0.338,0.33,-1,14
"Coritz, Michael",Patriot,Navy,So,INF,,,181,0.319,0.42,0.406,0,0.087,0,1,4.97,14.36,9.39,0.336,0.379,7,29
"Corley, Chandler",Sun Belt,Georgia Southern,Sr,OF,,,139,0.208,0.288,0.275,2,0.067,1,2,25.18,9.35,-15.83,0.271,0.258,-9,8
"Corliss, Craig",Metro Atlantic,Siena,Fr,C,,,35,0.094,0.171,0.094,0,0,0,0,17.14,8.57,-8.57,0.115,0.134,-6,-2
"Cormier, Kirt",Southwestern,Alcorn,Sr,C,,,146,0.323,0.39,0.477,4,0.154,1,2,16.44,8.9,-7.54,0.369,0.375,5,23
"Cornelius, Chris",SEC,Missouri,So,INF,,,304,0.249,0.329,0.328,2,0.079,5,8,19.41,10.86,-8.55,0.308,0.298,-9,28
"Cornell, Conrad",Southern,Mercer,Sr,P,,,97,0.247,0.299,0.315,1,0.067,8,9,30.93,7.22,-23.71,0.362,0.275,-5,7
"Cornell, Ryan",Summit League,North Dakota St.,Jr,INF,,,12,0.111,0.25,0.111,0,0,0,0,16.67,16.67,0,0.125,0.188,-1,0
"Corso, Jake",Sun Belt,Georgia St.,Jr,1B,,,98,0.209,0.265,0.297,1,0.088,1,1,15.31,7.14,-8.17,0.24,0.25,-7,5
"Cortes, Carlos",SEC,South Carolina,So,OF,2018,83,327,0.303,0.398,0.606,23,0.303,11,14,11.01,13.46,2.45,0.276,0.421,24,64
"Cosentino, James",Big 12,Kansas,So,INF,,,381,0.262,0.346,0.402,8,0.14,13,19,22.31,8.14,-14.17,0.328,0.333,-1,46
"Cosentino, Matt",Atlantic 10,George Washington,Sr,OF,,,378,0.255,0.315,0.334,2,0.079,13,18,15.08,6.88,-8.2,0.297,0.291,-14,32
"Cosgrove, Jake",Western Athletic,Seattle U,Fr,INF,,,107,0.305,0.458,0.476,3,0.171,1,6,21.5,13.08,-8.42,0.386,0.411,7,20
"Coss III, Jon",Western Athletic,Chicago St.,Jr,OF,,,52,0.111,0.212,0.156,0,0.044,3,4,42.31,7.69,-34.62,0.208,0.179,-7,-1
"Coss, Parker",Big West,UC Irvine,Sr,INF,,,465,0.24,0.295,0.265,0,0.025,1,5,12.04,7.96,-4.08,0.27,0.257,-31,26
"Costa, Jason",Southern,Furman,Sr,C,,,263,0.317,0.407,0.554,12,0.237,0,0,18.63,10.27,-8.36,0.36,0.411,17,49
"Costello, Jeff",Colonial,Northeastern,Fr,OF,,,31,0.231,0.355,0.308,0,0.077,0,0,6.45,12.9,6.45,0.25,0.306,-1,3
"Costello, Vinnie",Colonial,Hofstra,So,OF,,,224,0.209,0.308,0.435,11,0.225,8,9,37.05,10.71,-26.34,0.296,0.323,-2,25
"Costello, Zack",Northeast,Mt. St. Marys,Jr,C,,,68,0.204,0.353,0.245,0,0.041,3,5,20.59,16.18,-4.41,0.286,0.306,-2,7
"Costes, Marty",Big 10,Maryland,Jr,OF,2018,672,537,0.277,0.384,0.46,20,0.183,9,11,15.83,11.36,-4.47,0.297,0.366,14,80
"Cote, Ian",Summit League,South Dakota St.,Jr,C,,,35,0.154,0.314,0.192,0,0.038,0,0,42.86,20,-22.86,0.364,0.264,-2,2
"Cothran, Taylor",Southern,The Citadel,Sr,OF,,,336,0.257,0.304,0.336,3,0.078,2,3,21.43,4.76,-16.67,0.323,0.283,-15,26
"Cottam, Kole",SEC,Kentucky,Jr,C,2018,130,390,0.35,0.415,0.6,21,0.25,3,3,18.21,8.46,-9.75,0.387,0.429,31,79
"Cotton, Quin",Western Athletic,Grand Canyon,So,OF,2019,,249,0.365,0.43,0.525,4,0.16,9,10,12.45,7.23,-5.22,0.411,0.413,16,47
"Coutts, Jackson",Atlantic 10,Rhode Island,Fr,UT,,,138,0.333,0.406,0.423,1,0.089,0,0,12.32,10.14,-2.18,0.381,0.366,4,20
"Covert, Trey",Southwestern,Alcorn,So,OF,,,3,0,0,0,0,0,0,0,33.33,0,-33.33,0,0,-1,0
"Cowles, Tyler",Big 10,Ohio State,Sr,OF,,,267,0.289,0.382,0.44,6,0.151,1,2,17.6,10.11,-7.49,0.337,0.361,6,38
"Cox, Cage",Southwestern,Alabama St.,So,OF,,,367,0.32,0.387,0.47,6,0.15,5,8,11.99,9.26,-2.73,0.349,0.37,11,56
"Cox, Caleb",Sun Belt,Little Rock,Jr,C,,,3,0,0,0,0,0,0,0,33.33,0,-33.33,0,0,-1,0
"Cox, Dominic",Conference USA,Rice,Fr,OF,,,78,0.18,0.269,0.197,0,0.016,1,1,34.62,10.26,-24.36,0.297,0.23,-7,3
"Cox, Khalyd",Mid-Eastern,Savannah St.,Jr,LF,,,375,0.266,0.333,0.378,6,0.112,27,35,25.87,9.33,-16.54,0.353,0.313,-7,39
"Cox, Matt",Western Athletic,Chicago St.,Jr,UT,,,118,0.208,0.288,0.274,1,0.066,4,4,27.12,8.47,-18.65,0.288,0.256,-8,7
"Coyle, Caleb",Mid-Eastern,N.C. Central,Jr,INF,,,45,0.211,0.333,0.263,0,0.053,1,1,22.22,13.33,-8.89,0.286,0.28,-2,3
"Craan, David",Big 10,Illinois,Jr,C,,,116,0.147,0.241,0.225,2,0.078,7,8,33.62,9.48,-24.14,0.213,0.219,-11,3
"Crabbe, Cam",AAC,USF,Sr,OF,,,25,0.043,0.12,0.174,1,0.13,0,0,40,8,-32,0,0.136,-4,-1
"Crabtree, Chris",ACC,Duke,Fr,INF,,,37,0.452,0.541,0.774,2,0.323,0,1,13.51,13.51,0,0.5,0.546,7,11
"Crabtree, Scott",Southland,New Orleans,Jr,1B,,,105,0.226,0.352,0.31,1,0.083,0,0,19.05,11.43,-7.62,0.273,0.304,-3,10
"Craig, Tanner",Missouri Valley,Evansville,Fr,INF,,,140,0.278,0.307,0.421,4,0.143,0,1,23.57,3.57,-20,0.34,0.313,-3,14
"Crail, Sam",Big 10,Indiana,Fr,OF,,,41,0.27,0.341,0.297,0,0.027,0,0,19.51,7.32,-12.19,0.345,0.291,-2,3
"Crain, Eric",Big South,Longwood,Jr,OF,,,92,0.238,0.293,0.369,2,0.131,0,1,23.91,5.43,-18.48,0.3,0.291,-3,8
"Crawford, Jake",Southern,Furman,Jr,3B,,,495,0.277,0.307,0.375,6,0.098,1,2,13.33,3.84,-9.49,0.307,0.296,-16,44
"Crawford, Kenton",Missouri Valley,Southern Ill.,Jr,OF,,,118,0.204,0.288,0.204,0,0,7,10,16.95,8.47,-8.48,0.247,0.233,-10,4
"Crebs, Austin",Northeast,Fairleigh Dickinson,Fr,P,,,3,0.5,0.667,0.5,0,0,0,0,33.33,33.33,0,1,0.523,0,1
"Cresto, John",West Coast,Santa Clara,Jr,SS,2018,846,454,0.243,0.293,0.46,22,0.217,7,14,26.65,5.29,-21.36,0.288,0.321,-5,50
"Crews, Danny",Big 12,TCU,Jr,INF,,,9,0.143,0.333,0.286,0,0.143,0,0,33.33,22.22,-11.11,0.25,0.292,0,1
"Crews, Kenton",Missouri Valley,Evansville,So,OF,,,320,0.265,0.306,0.381,5,0.116,17,20,21.25,5.94,-15.31,0.327,0.3,-9,30
"Crimmin, Jonathan",Metro Atlantic,Siena,So,OF,,,199,0.25,0.372,0.317,2,0.067,6,6,20.6,15.58,-5.02,0.317,0.316,-3,21
"Crisan, Jeffrey",ASUN,Lipscomb,Sr,C,,,358,0.275,0.363,0.423,10,0.148,2,3,20.11,9.5,-10.61,0.322,0.343,2,46
"Crispin, Josh",Southwestern,Jackson St.,Jr,INF,,,103,0.284,0.408,0.378,1,0.095,7,9,18.45,14.56,-3.89,0.357,0.368,3,15
"Crocket, Ryan",Southern,Samford,So,3B,,,93,0.214,0.28,0.345,3,0.131,3,3,30.11,5.38,-24.73,0.278,0.275,-5,7
"Croft, Noah",Missouri Valley,Wichita St.,So,C,,,161,0.286,0.379,0.443,4,0.157,3,5,24.22,11.18,-13.04,0.371,0.359,3,23
"Crompton, Anfernee",Patriot,Army,So,INF,,,162,0.18,0.265,0.203,0,0.023,5,6,25.31,8.64,-16.67,0.256,0.234,-14,6
"Cromwell, Patrick",ACC,Clemson,Sr,INF,,,203,0.241,0.34,0.376,6,0.135,1,2,22.17,12.81,-9.36,0.292,0.322,-2,23
"Cronenbold, Brison",Big 10,Nebraska,Sr,INF,,,83,0.258,0.386,0.333,0,0.076,1,2,16.87,14.46,-2.41,0.315,0.328,0,10
"Cronk, Kyle",Ivy League,Penn,Fr,OF,,,12,0.167,0.167,0.167,0,0,1,1,75,0,-75,0.667,0.146,-2,0
"Cropley, Tyler",Big 10,Iowa,Sr,C,2018,251,363,0.306,0.413,0.539,16,0.232,5,10,15.43,12.67,-2.76,0.329,0.409,23,67
"Cross, Carter",Big 10,Nebraska,Fr,OF,,,15,0.167,0.2,0.167,0,0,0,1,6.67,0,-6.67,0.167,0.177,-2,0
"Cross, Wyatt",Big 10,Indiana,Jr,C,,,31,0.227,0.355,0.455,1,0.227,0,0,35.48,16.13,-19.35,0.333,0.348,0,4
"Crossing, Blake",Ivy League,Dartmouth,So,INF,,,145,0.294,0.4,0.328,0,0.034,2,2,25.52,15.17,-10.35,0.422,0.336,0,18
"Crossman, Erik",Mid-Eastern,Coppin St.,Jr,INF,,,313,0.21,0.297,0.236,0,0.026,7,11,15.02,9.27,-5.75,0.252,0.251,-22,16
"Crotty, Alex",Southern,Mercer,So,C,,,160,0.264,0.375,0.395,3,0.132,0,3,21.88,13.75,-8.13,0.341,0.35,2,22
"Crowl, Kyle",Big 10,Iowa,So,INF,,,200,0.221,0.385,0.396,7,0.175,1,2,17.5,15.5,-2,0.239,0.354,3,28
"Croy, Brad",Mid American,Bowling Green,Jr,INF,,,58,0.294,0.345,0.392,0,0.098,0,0,22.41,6.9,-15.51,0.395,0.33,0,7
"Crum, Jacob",Mid American,Central Mich.,Jr,OF,,,166,0.242,0.301,0.289,0,0.047,4,10,18.67,7.23,-11.44,0.305,0.269,-9,11
"Crutcher, Dylan",Sun Belt,Troy,Jr,OF,,,8,0,0.25,0,0,0,0,0,62.5,12.5,-50,0,0.176,-1,0
"Cruz, Anthony",Metro Atlantic,Quinnipiac,Sr,C,,,219,0.222,0.288,0.253,0,0.031,8,11,13.7,7.31,-6.39,0.262,0.252,-15,11
"Cruz, Cameron",Mid American,Eastern Mich.,Jr,OF,,,53,0.333,0.358,0.467,1,0.133,2,4,24.53,7.55,-16.98,0.452,0.371,2,8
"Cruz, Gaby",Northeast,Bryant,So,C,,,227,0.273,0.388,0.324,0,0.051,0,1,14.54,12.78,-1.76,0.324,0.332,-1,27
"Cruz, Isaac",Pac 12,Utah,Jr,INF,,,14,0.286,0.286,0.357,0,0.071,0,0,14.29,0,-14.29,0.333,0.277,-1,1
"Cruz, Robert",Big West,UC Riverside,Fr,INF,,,30,0.192,0.2,0.269,0,0.077,0,0,10,3.33,-6.67,0.217,0.214,-3,1
"Cruz, Trei",Conference USA,Rice,Fr,INF,,,170,0.272,0.4,0.39,2,0.118,3,5,23.53,17.65,-5.88,0.365,0.354,3,23
"Cruz, Victor",Southwestern,Texas Southern,Fr,INF,,,69,0.143,0.29,0.179,0,0.036,0,0,20.29,11.59,-8.7,0.186,0.234,-6,3
"Cryer, Chase",Southland,Sam Houston St.,Jr,INF,,,123,0.291,0.39,0.417,1,0.126,1,2,23.58,8.94,-14.64,0.387,0.356,2,17
"Cucinotta, Jack",Atlantic 10,La Salle,Fr,INF,,,79,0.164,0.342,0.23,0,0.066,2,3,31.65,16.46,-15.19,0.27,0.279,-4,6
