Player,Conference,School,Yr,Pos,Draft,Pick,PA,AVG,OBP,SLG,HR,ISO,SB,SBA,K%,BB%,BB%-K%,BABIP,wOBA,wRAA,wRC
"Thomas, Ako",Big 10,Michigan,Jr,INF,,,611,0.295,0.398,0.339,0,0.044,39,47,9.98,14.08,4.1,0.332,0.34,3,77
"Thomas, Andy",Big 12,Baylor,So,C,,,289,0.335,0.443,0.424,2,0.089,4,5,10.73,15.92,5.19,0.377,0.388,13,48
"Thomas, Blake",ASUN,Lipscomb,Sr,INF,,,421,0.251,0.33,0.313,1,0.062,33,34,18.29,10.21,-8.08,0.317,0.298,-13,38
"Thomas, Brycen",Conference USA,Middle Tenn,Fr,UT,,,24,0.1,0.208,0.25,1,0.15,0,0,20.83,12.5,-8.33,0.067,0.207,-3,0
"Thomas, Drew",Mid-Eastern,Coppin St.,Jr,LF,,,103,0.175,0.32,0.25,1,0.075,0,0,23.3,13.59,-9.71,0.224,0.273,-5,7
"Thomas, Joey",AAC,Cincinnati,Sr,C,,,485,0.23,0.287,0.283,2,0.053,4,6,22.06,7.42,-14.64,0.293,0.257,-32,27
"Thomas, John",Pac 12,Southern Cal,So,INF,,,73,0.227,0.26,0.242,0,0.015,2,4,19.18,4.11,-15.07,0.283,0.23,-6,2
"Thomas, JT",Southern,Mercer,Sr,C,,,519,0.328,0.428,0.54,20,0.212,4,6,15.99,11.18,-4.81,0.364,0.417,36,99
"Thomas, Kevin",Ivy League,Penn,Jr,INF,,,17,0.083,0.235,0.083,0,0,0,0,17.65,17.65,0,0.111,0.197,-2,0
"Thomas, Lee",Southland,Incarnate Word,So,INF,,,414,0.282,0.384,0.428,8,0.147,2,4,21.01,13.29,-7.72,0.349,0.356,7,58
"Thomas, Matt",Ivy League,Harvard,Fr,C,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Thomas, Rylan",AAC,UCF,So,INF,2018,769,523,0.322,0.403,0.557,27,0.235,13,17,28.49,9.75,-18.74,0.418,0.407,32,96
"Thomas, William",Southwestern,Alcorn,Sr,OF,,,22,0.143,0.182,0.238,0,0.095,0,0,63.64,4.55,-59.09,0.429,0.183,-3,0
"Thomas, Zack",Western Athletic,Chicago St.,Sr,P,,,548,0.276,0.394,0.326,1,0.05,8,12,10.58,12.96,2.38,0.314,0.336,0,67
"Thompson, Austin",Sun Belt,Georgia Southern,Fr,SS,,,133,0.298,0.338,0.347,1,0.05,4,6,12.03,5.26,-6.77,0.33,0.304,-3,13
"Thompson, Cameron",Big 12,Kansas State,So,OF,,,509,0.289,0.385,0.385,3,0.096,28,36,14.93,13.36,-1.57,0.338,0.342,3,65
"Thompson, Carter",Summit League,North Dakota St.,So,OF,,,153,0.276,0.327,0.433,3,0.157,3,5,20.92,7.84,-13.08,0.337,0.33,-1,18
"Thompson, Deion",Summit League,Western Ill.,Jr,INF,,,492,0.231,0.315,0.374,13,0.144,28,36,29.07,9.15,-19.92,0.31,0.305,-12,48
"Thompson, Greg",Southland,Southeastern LA.,Fr,C,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Thompson, Jack",Sun Belt,Georgia St.,Sr,1B,,,677,0.272,0.372,0.383,12,0.112,4,7,21.57,11.08,-10.49,0.342,0.34,3,85
"Thompson, Stephen",Patriot,Navy,Fr,INF,,,20,0.188,0.2,0.25,0,0.063,0,0,30,5,-25,0.25,0.194,-2,0
"Thompson, Trevor",American East,Hartford,So,P,,,103,0.143,0.262,0.167,0,0.024,0,1,38.83,12.62,-26.21,0.273,0.219,-10,2
"Thompson, Tyler",OVC,Austin Peay,So,P,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thoreson, Jackson",West Coast,Saint Marys (CA),Sr,C,2018,787,718,0.274,0.355,0.444,22,0.17,2,9,16.71,9.61,-7.1,0.304,0.348,8,95
"Thrasher, John",American East,Hartford,Fr,OF,,,148,0.248,0.318,0.364,2,0.116,14,15,19.59,6.76,-12.83,0.303,0.304,-4,14
"Thul, Alex",American East,Albany (NY),So,INF,,,116,0.198,0.319,0.25,1,0.052,2,2,27.59,12.93,-14.66,0.281,0.27,-6,8
"Tiano, Nick",Southern,Furman,Fr,2B,,,8,0,0.125,0,0,0,0,0,62.5,12.5,-50,0,0.086,-2,-1
"Timko, Jeff",Mid American,Eastern Mich.,Fr,UT,,,210,0.244,0.367,0.302,0,0.058,8,10,33.81,13.33,-20.48,0.412,0.312,-4,22
"Timmons, Shane",Mountain West,San Jose St.,Sr,INF,,,829,0.31,0.385,0.473,26,0.163,19,29,13.99,7.72,-6.27,0.334,0.37,24,126
"Tipler, Malcolm",OVC,Austin Peay,So,INF,,,331,0.29,0.375,0.362,2,0.072,7,11,16.92,12.08,-4.84,0.351,0.334,0,40
"Tipton, Corey",Mid American,Toledo,Sr,C,,,254,0.209,0.287,0.321,4,0.112,2,3,17.72,7.87,-9.85,0.244,0.277,-12,19
"Tipton, Drew",Sun Belt,Arkansas St.,So,OF,,,383,0.263,0.36,0.386,5,0.122,15,17,15.4,9.4,-6,0.305,0.334,0,46
"Tirado, Jose",Southwestern,Jackson St.,Sr,P,,,3,0,0,0,0,0,0,0,100,0,-100,NA,0,-1,0
"Tirotta, Riley",Atlantic 10,Dayton,Fr,3B,,,140,0.213,0.264,0.299,2,0.087,7,11,17.86,4.29,-13.57,0.243,0.249,-10,7
"Titus, Drake",Patriot,Army,So,INF,,,240,0.262,0.392,0.337,1,0.075,19,21,20.42,13.75,-6.67,0.343,0.339,1,30
"Titus, Jimmy",Northeast,Bryant,So,INF,2019,,251,0.293,0.367,0.491,8,0.198,0,2,14.74,9.16,-5.58,0.32,0.369,7,38
"Toal, Tommy",Atlantic 10,La Salle,Fr,INF,,,124,0.289,0.363,0.32,0,0.031,6,10,12.9,8.06,-4.84,0.341,0.327,-1,14
"Todd, Austin",Big 12,Texas,So,OF,,,264,0.257,0.348,0.339,2,0.083,5,6,16.29,12.12,-4.17,0.305,0.313,-5,27
"Todd, Tre",Big South,Liberty,Jr,C,2018,644,267,0.315,0.479,0.553,10,0.239,4,7,22.85,22.47,-0.38,0.4,0.441,24,56
"Toe, Sylvester",Conference USA,UAB,So,OF,,,1,1,1,1,0,0,0,0,0,0,0,1,0.878,0,1
"Toelken, Andy",SEC,Missouri,Sr,P,2018,579,2,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0.439,0,0
"Toerner, Justin",Big West,CSUN,Sr,OF,2018,843,939,0.275,0.366,0.402,11,0.127,33,45,15.76,11.18,-4.58,0.321,0.341,5,119
"Tofteland, Dane",Missouri Valley,Indiana St.,Jr,INF,,,279,0.239,0.341,0.413,8,0.174,8,12,21.51,11.47,-10.04,0.283,0.332,-1,33
"Togia, Gabe",West Coast,Gonzaga,Fr,C,,,2,0,0,0,0,0,0,0,100,0,-100,NA,0,-1,0
"Toglia, Michael",Pac 12,UCLA,So,INF,2019,,496,0.303,0.419,0.542,19,0.239,6,7,21.98,16.33,-5.65,0.367,0.409,31,91
"Tokarek, Travis",Missouri Valley,Evansville,Sr,C,,,533,0.228,0.332,0.333,10,0.104,1,3,18.76,10.69,-8.07,0.268,0.301,-15,50
"Toke, Matt",Big East,Seton Hall,So,INF,,,277,0.313,0.412,0.425,3,0.112,2,4,15.52,14.08,-1.44,0.368,0.368,8,42
"Tola, Matt",Ivy League,Penn,Jr,INF,,,437,0.245,0.291,0.301,1,0.056,4,4,15.1,5.95,-9.15,0.29,0.267,-25,28
"Tolbert, LT",SEC,South Carolina,Jr,INF,,,733,0.282,0.348,0.404,14,0.122,16,24,8.59,7.23,-1.36,0.292,0.331,-2,87
"Tolbert, Tyler",Conference USA,UAB,So,UT,,,339,0.206,0.298,0.234,0,0.028,35,41,22.71,11.21,-11.5,0.281,0.255,-23,18
"Tom, Rykker",Pac 12,Utah,Fr,INF,,,245,0.298,0.363,0.386,2,0.088,1,2,15.51,8.57,-6.94,0.35,0.333,0,29
"Tomczak, Miles",Mountain West,Fresno St.,Fr,OF,,,146,0.255,0.288,0.394,3,0.139,2,2,27.4,3.42,-23.98,0.34,0.296,-5,13
"Tondi, Zach",Colonial,James Madison,Sr,C,,,520,0.293,0.358,0.477,18,0.184,3,7,15.38,7.12,-8.26,0.316,0.36,11,74
"Toohers, Ryan",Big East,Villanova,So,1B,,,352,0.283,0.378,0.413,5,0.13,0,2,24.15,11.08,-13.07,0.374,0.348,4,47
"Toothman, Jared",Western Athletic,CSU Bakersfield,Fr,OF,,,65,0.283,0.308,0.35,0,0.067,3,4,18.46,3.08,-15.38,0.34,0.284,-3,5
"Toppa, John",AAC,UConn,Jr,OF,,,649,0.283,0.348,0.354,2,0.07,28,37,16.95,7.7,-9.25,0.343,0.314,-12,68
"Toral, Alejandro",ACC,Miami (FL),Fr,1B,,,118,0.161,0.322,0.237,1,0.075,3,4,33.9,16.95,-16.95,0.259,0.269,-7,8
"Torgersen, Steffen",Ivy League,Dartmouth,Jr,INF,,,134,0.256,0.306,0.342,1,0.085,0,0,26.12,7.46,-18.66,0.354,0.292,-5,11
"Torino, Nico",ASUN,Stetson,Sr,INF,,,177,0.241,0.299,0.373,2,0.133,0,6,29.38,6.21,-23.17,0.346,0.298,-6,16
"Torkelson, Spencer",Pac 12,Arizona St.,Fr,INF,2020,,257,0.32,0.44,0.743,25,0.422,4,6,17.12,14.79,-2.33,0.291,0.48,31,63
"Torres, Adams",AAC,UCF,Fr,INF,,,41,0.207,0.39,0.207,0,0,0,0,19.51,21.95,2.44,0.273,0.305,-1,4
"Torres, Antonio",Big West,Long Beach St.,Jr,C,,,47,0.147,0.34,0.176,0,0.029,0,0,25.53,19.15,-6.38,0.227,0.276,-2,3
"Torres, Christian",American East,UMBC,So,INF,,,377,0.279,0.345,0.374,3,0.095,3,8,12.73,7.96,-4.77,0.313,0.319,-5,41
"Torres, Isaiah",Southwestern,Grambling,Jr,OF,,,204,0.325,0.436,0.446,3,0.12,7,10,10.29,14.71,4.42,0.354,0.39,9,34
"Torres, Jordan",Mid-Eastern,UMES,Fr,INF,,,63,0.2,0.222,0.3,0,0.1,2,2,30.16,1.59,-28.57,0.293,0.228,-6,2
"Torres, Keith",Western Athletic,Sacramento St.,Fr,INF,,,249,0.268,0.386,0.379,4,0.111,4,6,19.28,12.85,-6.43,0.331,0.349,3,33
"Torres, Peter",American East,Albany (NY),Jr,P,,,8,0.333,0.5,0.333,0,0,0,0,25,25,0,0.5,0.392,0,1
"Torres, Tyler",Western Athletic,UTRGV,So,3B,,,427,0.244,0.342,0.325,3,0.081,1,5,23.89,12.18,-11.71,0.331,0.305,-11,41
"Toso, Dom",Patriot,Bucknell,Fr,INF,,,177,0.284,0.379,0.459,1,0.176,1,3,20.34,12.43,-7.91,0.363,0.363,4,26
"Toth, Austin",Southwestern,Ark. Pine Bluff,Jr,UT,,,42,0.171,0.238,0.2,0,0.029,2,4,19.05,4.76,-14.29,0.222,0.217,-4,1
"Townsend, Austin",Southland,Northwestern St.,So,INF,,,204,0.196,0.328,0.286,4,0.089,3,4,33.82,13.24,-20.58,0.299,0.286,-8,16
"Townsend, Colin",Atlantic 10,Saint Louis,Fr,P,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trace, Austin",Horizon,Youngstown St.,Fr,C,,,81,0.222,0.309,0.264,0,0.042,1,1,34.57,7.41,-27.16,0.364,0.265,-5,5
"Tracz, Chris",Metro Atlantic,Marist,Jr,C,,,221,0.229,0.339,0.376,4,0.147,0,0,20.36,13.12,-7.24,0.273,0.322,-2,25
"Trammell, Brandon",SEC,Tennessee,Fr,INF,,,86,0.208,0.291,0.364,2,0.156,0,0,34.88,10.47,-24.41,0.311,0.287,-3,7
"Travess, Taylor",Pac 12,Oregon,Sr,OF,,,242,0.238,0.314,0.311,1,0.073,8,9,18.6,11.16,-7.44,0.294,0.284,-10,19
"Trehub, Matthew",Colonial,William & Mary,So,C,,,222,0.195,0.257,0.258,2,0.063,3,4,33.33,6.31,-27.02,0.299,0.239,-18,9
"Trejo, Cesar",Southern,UNCG,Jr,INF,2018,508,685,0.333,0.399,0.557,26,0.224,29,33,21.31,9.34,-11.97,0.394,0.403,39,123
"Trela, Alec",AAC,Memphis,So,INF,,,509,0.247,0.344,0.432,15,0.185,5,6,18.07,10.41,-7.66,0.276,0.337,1,63
"Trenholm, Sean",American East,Binghamton,Jr,OF,,,114,0.26,0.368,0.417,2,0.156,1,3,24.56,14.04,-10.52,0.343,0.344,1,15
"Tressler, Nolan",Sun Belt,Georgia Southern,Fr,OF,,,119,0.245,0.378,0.316,0,0.071,3,3,26.89,15.97,-10.92,0.364,0.321,-1,13
"Treyes, Corey",Mid-Eastern,Coppin St.,So,P,,,261,0.216,0.345,0.309,0,0.093,6,8,18.39,12.64,-5.75,0.278,0.308,-6,26
"Tribble, Nathan",Southland,Nicholls St.,Fr,INF,,,37,0.212,0.243,0.242,0,0.03,0,0,21.62,5.41,-16.21,0.269,0.219,-4,1
"Trinkle, Cooper",Missouri Valley,Evansville,Fr,INF,,,24,0.045,0.125,0.045,0,0,0,0,45.83,4.17,-41.66,0.091,0.095,-5,-2
"Triolo, Jared",AAC,Houston,So,INF,,,544,0.31,0.397,0.417,7,0.108,24,28,15.07,11.21,-3.86,0.361,0.36,11,78
"Tripp, Christian",Mountain West,New Mexico,Jr,P,,,1,1,1,1,0,0,0,0,0,0,0,1,0.878,0,1
"Tritch, Blake",Summit League,North Dakota St.,So,P,,,2,0,0.5,0,0,0,1,1,50,50,0,NA,0.345,0,0
"Trochiano, Justin",Metro Atlantic,Monmouth,Sr,INF,,,449,0.233,0.256,0.313,3,0.08,7,11,15.14,4.45,-10.69,0.271,0.256,-30,25
"Trochiano, Will",Metro Atlantic,Manhattan,Fr,INF,,,108,0.333,0.426,0.441,1,0.108,4,5,14.81,7.41,-7.4,0.395,0.384,4,18
"Troike, Ben",Big 10,Illinois,So,INF,,,472,0.268,0.356,0.337,4,0.069,20,24,11.44,8.9,-2.54,0.297,0.314,-8,49
"Troost, Chris",Big South,UNC Asheville,So,INF,,,403,0.215,0.325,0.244,0,0.029,3,4,23.33,13.15,-10.18,0.294,0.27,-22,27
"Trosclair, Trenon",Southland,Southeastern LA.,Sr,OF,,,180,0.168,0.322,0.237,2,0.069,16,17,22.78,12.78,-10,0.217,0.28,-8,14
"Trousdale, John",SEC,Alabama,So,INF,,,138,0.203,0.29,0.374,3,0.171,0,0,18.12,9.42,-8.7,0.232,0.291,-5,12
"Troutwine, Gunnar",Missouri Valley,Wichita St.,Sr,C,2018,258,688,0.282,0.385,0.43,17,0.147,4,4,20.06,12.79,-7.27,0.34,0.358,13,97
"Trovinger, Tyler",Horizon,Oakland,So,INF,,,410,0.237,0.366,0.352,7,0.115,7,13,24.63,16.34,-8.29,0.315,0.325,-3,47
"Trower, Grayson",Mid-Eastern,UMES,Sr,OF,,,260,0.12,0.181,0.167,1,0.047,3,4,36.15,6.15,-30,0.191,0.164,-38,-6
"Trower, Jamison",Mid-Eastern,UMES,Sr,1B,,,639,0.246,0.341,0.352,8,0.106,7,10,19.72,12.21,-7.51,0.302,0.31,-13,64
"Troyer, Sam",Missouri Valley,Evansville,Jr,INF,,,158,0.22,0.304,0.295,2,0.076,13,14,20.89,10.13,-10.76,0.278,0.281,-7,12
"Trube, Branson",West Coast,Gonzaga,Sr,OF,,,429,0.272,0.359,0.415,8,0.143,9,16,24.01,9.32,-14.69,0.354,0.342,3,55
"Truitt, Trey",Southern,Mercer,Sr,OF,2018,1015,997,0.317,0.404,0.554,43,0.236,26,38,23.97,13.24,-10.73,0.397,0.411,64,186
"Tsintolas, Charles",Atlantic 10,George Washington,So,C,,,3,0,0,0,0,0,0,0,33.33,0,-33.33,0,0,-1,0
"Tsukroff, Matt",American East,Binghamton,Jr,INF,,,87,0.225,0.276,0.3,1,0.075,0,0,40.23,5.75,-34.48,0.386,0.258,-6,5
"Tuccillo, John",American East,Stony Brook,Fr,C,,,118,0.293,0.364,0.404,2,0.111,0,1,15.25,9.32,-5.93,0.321,0.333,0,14
"Tucker, Antwaun",Big South,Longwood,So,INF,,,454,0.262,0.317,0.395,5,0.133,34,41,20.48,7.27,-13.21,0.328,0.313,-8,47
"Tumosa, Mark",American East,UMass Lowell,So,INF,,,271,0.211,0.314,0.307,3,0.096,11,13,18.82,10.7,-8.12,0.254,0.284,-12,21
"Tunnell, Avery",Mid-Eastern,UMES,Fr,OF,,,177,0.229,0.311,0.261,0,0.033,10,14,16.38,9.6,-6.78,0.28,0.267,-10,11
"Turchin, Doran",Big 10,Illinois,Jr,OF,2018,415,648,0.259,0.352,0.443,21,0.184,24,29,25.46,12.04,-13.42,0.329,0.346,6,85
"Turco, Chris",American East,Albany (NY),Fr,INF,,,81,0.127,0.222,0.211,1,0.085,2,2,41.98,9.88,-32.1,0.216,0.202,-9,1
"Turley, Cameron",ACC,Georgia Tech,Fr,C,,,5,0.25,0.4,0.25,0,0,0,0,40,20,-20,0.5,0.314,0,1
"Turner, Andrew",Northeast,LIU Brooklyn,Sr,INF,2018,1167,653,0.302,0.406,0.459,14,0.157,7,13,20.52,10.11,-10.41,0.374,0.379,24,104
"Turner, Michael",Mid American,Kent St.,Fr,C,,,127,0.28,0.37,0.346,1,0.065,1,2,12.6,11.02,-1.58,0.312,0.321,-2,14
"Turner, Timothy",Atlantic 10,George Mason,Sr,OF,,,93,0.151,0.28,0.219,1,0.068,2,2,32.26,15.05,-17.21,0.227,0.244,-7,4
"Turney, Cole",SEC,Arkansas,Fr,OF,,,9,0,0.222,0,0,0,1,1,66.67,22.22,-44.45,0,0.154,-1,0
"Turney, Travis",West Coast,Portland,Fr,OF,,,40,0.135,0.2,0.189,0,0.054,0,2,32.5,7.5,-25,0.208,0.18,-5,0
"Turnock, Josh",OVC,Eastern Ill.,Jr,C,,,298,0.294,0.399,0.387,4,0.094,1,1,20.13,13.42,-6.71,0.376,0.361,7,43
"Tursi, Mario",OVC,SIUE,Sr,INF,,,523,0.21,0.26,0.288,6,0.078,7,9,26.77,6.12,-20.65,0.286,0.25,-38,26
"Udris, Sean",Northeast,Central Conn. St.,Sr,INF,,,37,0.265,0.324,0.294,0,0.029,1,1,10.81,5.41,-5.4,0.3,0.28,-2,3
"Uecker, Zac",Southwestern,Mississippi Val.,So,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Uhl, Cooper",West Coast,Loyola Marymount,So,C,,,320,0.238,0.341,0.273,0,0.035,0,3,16.88,11.88,-5,0.298,0.294,-11,28
"Ulick, Austin",Missouri Valley,Southern Ill.,So,C,,,182,0.231,0.341,0.272,0,0.041,2,2,12.64,14.29,1.65,0.266,0.287,-7,15
"Ulliana, Sonny",Atlantic 10,Rhode Island,So,C,2019,,264,0.276,0.348,0.379,5,0.103,3,5,20.08,9.85,-10.23,0.333,0.321,-3,29
"Upp, Travis",Summit League,Fort Wayne,So,INF,,,277,0.273,0.339,0.378,4,0.104,2,5,16.61,7.94,-8.67,0.318,0.316,-4,29
"Upton, Parker",Big East,Creighton,So,INF,,,233,0.25,0.391,0.301,0,0.051,9,12,24.03,15.02,-9.01,0.352,0.328,-1,27
"Urata, Riki",West Coast,San Francisco,So,INF,,,15,0.167,0.333,0.167,0,0,0,0,40,13.33,-26.67,0.333,0.257,-1,1
"Urban, Jared",Northeast,Mt. St. Marys,So,CF,,,359,0.23,0.306,0.335,4,0.105,7,12,20.61,8.91,-11.7,0.286,0.287,-15,29
"Urbano, Ricky",Southwestern,Texas Southern,Sr,C,,,233,0.27,0.352,0.31,0,0.04,1,3,17.6,7.73,-9.87,0.338,0.306,-6,23
"Urhahn, Chase",OVC,Southeast Mo. St.,Jr,OF,,,221,0.335,0.38,0.473,3,0.138,4,7,18.55,6.33,-12.22,0.404,0.367,6,33
"Urich, Brooks",Mid American,Miami (OH),Sr,OF,,,268,0.232,0.325,0.272,0,0.04,8,12,19.4,10.07,-9.33,0.301,0.282,-12,21
"Urps, Josh",Western Athletic,Sacramento St.,Fr,INF,,,138,0.192,0.239,0.242,0,0.05,1,3,25.36,6.52,-18.84,0.267,0.224,-13,4
"Uttendorfer, Jesse",ASUN,NJIT,Sr,OF,,,852,0.298,0.346,0.416,10,0.118,54,65,17.84,6.92,-10.92,0.356,0.333,-1,103
"Vaage, Nick",AAC,Memphis,So,OF,,,240,0.226,0.308,0.311,2,0.085,2,3,11.67,10.42,-1.25,0.251,0.279,-11,18
"Vaccaro, David",Atlantic 10,St. Bonaventure,Sr,OF,,,563,0.24,0.307,0.362,9,0.122,26,32,19.89,7.28,-12.61,0.29,0.296,-19,50
"Vaccaro, Pete",Missouri Valley,Evansville,Fr,INF,,,72,0.222,0.306,0.254,0,0.032,1,1,23.61,11.11,-12.5,0.298,0.258,-5,4
"Vaccone, Vinny",Colonial,Delaware,So,SS,,,127,0.142,0.26,0.217,1,0.075,3,7,29.92,10.24,-19.68,0.206,0.229,-11,4
"Valdes, Javier",Conference USA,FIU,So,C,,,440,0.285,0.355,0.41,8,0.125,4,9,14.55,6.14,-8.41,0.321,0.34,2,56
"Valdez, Aaron",Southwestern,Texas Southern,Fr,C,,,6,0,0.5,0,0,0,0,0,16.67,33.33,16.66,0,0.35,0,1
"Valdez, Ethan",Southland,Nicholls St.,Jr,INF,,,742,0.278,0.36,0.356,4,0.078,31,44,11.99,6.87,-5.12,0.315,0.327,-5,86
"Valdez, Jessey",Mid-Eastern,UMES,Sr,C,,,247,0.238,0.356,0.32,2,0.083,2,5,22.67,11.34,-11.33,0.313,0.31,-5,25
"Valente, John",Big East,St. Johns (NY),Sr,INF,2018,615,697,0.352,0.397,0.45,8,0.098,26,32,5.45,6.89,1.44,0.358,0.369,20,105
"Valenzuela, Marco",Mountain West,Nevada,So,C,,,220,0.219,0.273,0.301,3,0.082,0,1,21.82,5.91,-15.91,0.274,0.259,-14,13
"Valenzuela, Sahid",Big West,Cal St. Fullerton,So,INF,,,526,0.291,0.331,0.367,1,0.075,8,12,14.07,4.56,-9.51,0.341,0.31,-11,53
"Valichka, Andrew",Mid-Eastern,N.C. Central,Sr,UT,,,391,0.265,0.327,0.39,7,0.125,9,9,14.58,7.42,-7.16,0.293,0.313,-7,40
"Valletta, Cole",Western Athletic,CSU Bakersfield,Jr,OF,,,127,0.305,0.346,0.356,0,0.051,5,8,22.05,3.94,-18.11,0.4,0.313,-2,13
"Valls, Brandon",Metro Atlantic,Manhattan,Sr,OF,,,168,0.266,0.375,0.309,0,0.043,1,3,19.64,8.93,-10.71,0.349,0.321,-2,19
"Van Blake, Caleb",Big West,UC Davis,Jr,INF,,,427,0.254,0.309,0.385,8,0.131,8,11,10.3,5.85,-4.45,0.264,0.302,-12,40
"Van Hook, Brady",Mid-Eastern,Bethune-Cookman,Jr,1B,,,29,0.19,0.414,0.238,0,0.048,0,0,34.48,27.59,-6.89,0.364,0.324,0,3
"Van Kuren, Keanu",Southwestern,Texas Southern,Jr,OF,,,171,0.266,0.322,0.344,0,0.078,11,14,13.45,4.68,-8.77,0.308,0.295,-6,15
"Van Scoy, Grant",Big 10,Illinois,Jr,INF,,,208,0.234,0.317,0.309,1,0.074,2,2,15.87,10.1,-5.77,0.274,0.284,-9,16
"Van Scoyoc, Spencer",Pac 12,Arizona St.,So,P,,,3,0.333,0.333,0.333,0,0,0,0,33.33,0,-33.33,0.5,0.293,0,0
"Vance, Brian",Atlantic 10,Saint Josephs,Fr,C,,,55,0.292,0.382,0.333,0,0.042,0,0,32.73,10.91,-21.82,0.467,0.325,0,6
"Vance, Cobie",SEC,Alabama,Jr,INF,2018,533,766,0.281,0.366,0.372,9,0.091,11,20,10.18,11.1,0.92,0.306,0.331,-3,91
"VanDeBrake, Jace",West Coast,Gonzaga,Jr,INF,,,403,0.253,0.31,0.355,6,0.102,5,7,23.82,5.96,-17.86,0.327,0.295,-14,36
"Vanitvelt, Jacob",Western Athletic,Chicago St.,Sr,OF,,,432,0.27,0.301,0.379,5,0.109,14,21,11.11,4.86,-6.25,0.293,0.296,-14,38
"Vansau, Hunter",SEC,Mississippi St.,Jr,OF,,,258,0.246,0.318,0.32,1,0.075,0,3,26.36,7.36,-19,0.34,0.286,-11,21
"Varela III, Roger",Western Athletic,UTRGV,Jr,INF,,,56,0.28,0.357,0.3,0,0.02,0,0,19.64,8.93,-10.71,0.359,0.301,-2,5
"Varela-Payne, Jordan",Mid-Eastern,N.C. Central,Fr,UT,,,107,0.274,0.355,0.347,0,0.074,3,4,27.1,8.41,-18.69,0.394,0.315,-2,11
"Varga, Michael",Big South,Presbyterian,Jr,C,,,83,0.184,0.229,0.263,1,0.079,0,1,34.94,4.82,-30.12,0.283,0.222,-8,2
"Vargas, Xavier",Atlantic 10,Rhode Island,Fr,INF,,,121,0.245,0.372,0.398,1,0.153,2,4,21.49,10.74,-10.75,0.319,0.343,1,16
"Vasic, Nikola",Missouri Valley,Southern Ill.,Jr,INF,,,277,0.276,0.397,0.389,3,0.113,21,27,14.8,14.08,-0.72,0.319,0.352,4,38
"Vasquez, A",Mid-Eastern,Delaware St.,Fr,C,,,48,0.179,0.333,0.231,0,0.051,0,0,22.92,12.5,-10.42,0.25,0.275,-2,3
"Vasquez, Brennan",Ivy League,Brown,Fr,C,,,15,0.214,0.267,0.286,0,0.071,0,0,40,6.67,-33.33,0.375,0.246,-1,1
"Vasquez, Manny",Southland,SFA,Jr,INF,,,197,0.285,0.365,0.424,5,0.14,0,1,9.64,9.64,0,0.295,0.347,2,26
"Vaughan, Casey",Sun Belt,Arkansas St.,Jr,OF,,,204,0.276,0.368,0.382,2,0.106,4,7,19.61,9.31,-10.3,0.352,0.341,1,26
"Vaughan, Noah",Sun Belt,UT Arlington,Jr,1B,2018,353,665,0.269,0.352,0.463,23,0.194,21,30,23.91,9.32,-14.59,0.33,0.352,10,91
"Vaughn Jr., Gregory",Northeast,LIU Brooklyn,Jr,OF,,,245,0.239,0.351,0.338,3,0.1,18,24,17.55,13.47,-4.08,0.288,0.316,-4,26
"Vaughn, Andrew",Pac 12,California,So,INF,2019,,500,0.374,0.474,0.681,35,0.307,5,11,8.4,12.6,4.2,0.354,0.483,62,123
"Vaughn, Tyler",OVC,Belmont,Sr,P,,,3,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"Vaught, Cullen",Atlantic 10,Richmond,Jr,INF,,,9,0,0.111,0,0,0,0,0,11.11,11.11,0,0,0.086,-2,-1
"Vavra, Terrin",Big 10,Minnesota,Jr,INF,2018,96,629,0.349,0.402,0.507,13,0.158,15,19,11.13,8.9,-2.23,0.376,0.392,30,107
"Vay, Hunter",Atlantic 10,VCU,Fr,C,,,26,0.136,0.192,0.136,0,0,1,1,42.31,7.69,-34.62,0.273,0.167,-4,-1
"Vazquez, C.J.",Atlantic 10,Fordham,Fr,INF,,,205,0.263,0.366,0.335,1,0.072,7,11,20.49,13.17,-7.32,0.344,0.324,-2,23
"Vazquez, David",ACC,NC State,Fr,INF,,,43,0.263,0.302,0.447,1,0.184,0,1,25.58,6.98,-18.6,0.321,0.313,-1,4
"Vchulek, Dylan",Big West,Hawaii,Sr,OF,,,396,0.304,0.374,0.343,0,0.039,16,24,13.89,8.84,-5.05,0.36,0.329,-2,46
"Veal, Brooks",Big South,Gardner-Webb,Fr,INF,,,26,0.091,0.192,0.091,0,0,0,1,23.08,11.54,-11.54,0.118,0.147,-4,-1
"Vega, Samuel",Mid American,Northern Ill.,Sr,INF,,,495,0.303,0.392,0.383,5,0.08,13,23,10.71,11.92,1.21,0.334,0.346,5,65
"Veillon, Orynn",Southland,New Orleans,Jr,P,,,429,0.292,0.34,0.554,20,0.262,10,14,26.81,5.13,-21.68,0.36,0.374,14,66
