Player,Conference,School,Yr,Pos,Draft,Pick,PA,AVG,OBP,SLG,HR,ISO,SB,SBA,K%,BB%,BB%-K%,BABIP,wOBA,wRAA,wRC
"Modler, David",Western Athletic,Utah Valley,Sr,INF,,,72,0.305,0.431,0.441,1,0.136,0,1,22.22,13.89,-8.33,0.405,0.387,3,12
"Modlin, Aharon",West Coast,Pepperdine,So,INF,,,43,0.25,0.341,0.361,1,0.111,0,0,13.95,9.3,-4.65,0.276,0.314,-1,4
"Moebius, Preston",West Coast,Pacific,So,INF,,,8,0.143,0.25,0.143,0,0,0,0,62.5,12.5,-50,0.5,0.196,-1,0
"Moffatt, Mike",Horizon,Northern Ky.,Sr,OF,,,35,0.182,0.229,0.242,0,0.06,0,0,34.29,2.86,-31.43,0.286,0.212,-4,1
"Mohler, Garrett",Summit League,Fort Wayne,So,UT,,,22,0.15,0.227,0.2,0,0.05,0,0,36.36,0,-36.36,0.25,0.202,-2,0
"Mohollen, Kevin",Colonial,Delaware,Jr,C,,,74,0.188,0.288,0.234,0,0.046,3,3,18.92,12.16,-6.76,0.24,0.244,-6,3
"Molfetta, Christian",Pac 12,Stanford,Jr,C,,,25,0.167,0.375,0.333,0,0.166,0,0,28,20,-8,0.273,0.329,0,3
"Molina, Al",Big East,Seton Hall,Sr,INF,,,64,0.31,0.333,0.517,2,0.207,0,1,25,4.69,-20.31,0.381,0.355,1,9
"Moll, Monroe",Sun Belt,Louisiana,Fr,INF,,,12,0.143,0.5,0.143,0,0,0,0,33.33,41.67,8.34,0.333,0.361,0,2
"Moltzan, Callahan",Western Athletic,Utah Valley,Sr,1B,,,27,0.125,0.222,0.25,1,0.125,0,0,25.93,7.41,-18.52,0.125,0.218,-3,1
"Monahan, Mike",Mid American,Eastern Mich.,Fr,C,,,2,0.5,0.5,0.5,0,0,0,0,50,0,-50,1,0.439,0,0
"Monasmith, Chris",OVC,SIUE,Jr,C,,,9,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1
"Monastra, Nate",Big East,Xavier,So,C,,,37,0.294,0.351,0.588,2,0.294,0,0,27.03,8.11,-18.92,0.364,0.394,2,6
"Monegro, Luiny",Northeast,LIU Brooklyn,Sr,INF,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mongero, Taber",Big South,Gardner-Webb,Fr,INF,,,38,0.323,0.417,0.355,0,0.032,0,1,15.79,10.53,-5.26,0.4,0.351,1,5
"Moniot, Travis",Pac 12,Arizona,Jr,INF,2018,498,33,0.185,0.281,0.296,1,0.111,0,0,27.27,6.06,-21.21,0.222,0.261,-2,2
"Montenegro, Ben",Northeast,Wagner,Fr,INF,,,4,0.25,0.25,0.25,0,0,0,0,75,0,-75,1,0.22,0,0
"Montenegro, Gabriel",Conference USA,Southern Miss,So,OF,,,105,0.267,0.376,0.337,1,0.07,1,3,13.33,11.43,-1.9,0.31,0.326,-1,12
"Montes, Christian",American East,Stony Brook,Jr,OF,,,53,0.255,0.314,0.277,0,0.022,1,1,13.21,3.77,-9.44,0.3,0.269,-3,4
"Montes, Coco",AAC,USF,Jr,INF,2018,456,61,0.259,0.344,0.352,0,0.093,1,2,18.03,11.48,-6.55,0.326,0.31,-1,6
"Montes, Joe",Conference USA,Fla. Atlantic,Jr,INF,,,64,0.237,0.27,0.288,0,0.051,0,0,14.06,4.69,-9.37,0.275,0.245,-5,3
"Montesino, Franky",Southwestern,Southern U.,Jr,INF,,,10,0.571,0.7,0.571,0,0,0,0,20,30,10,0.8,0.558,2,3
"Montez, Collin",Pac 12,Washington St.,Fr,OF,,,2,0.5,0.5,0.5,0,0,0,0,50,0,-50,1,0.439,0,0
"Montgomery, Bailey",Summit League,Western Ill.,Jr,UT,,,67,0.315,0.415,0.444,1,0.129,2,3,8.96,13.43,4.47,0.333,0.376,2,10
"Montgomery, Boone",Sun Belt,UT Arlington,Fr,INF,,,20,0.125,0.3,0.312,0,0.187,0,0,25,15,-10,0.182,0.28,-1,2
"Montgomery, Connor",Mid American,Northern Ill.,Fr,OF,,,28,0.269,0.321,0.346,0,0.077,0,0,17.86,7.14,-10.72,0.333,0.295,-1,2
"Montgomery, Hunter",West Coast,Portland,Fr,C,,,21,0.35,0.381,0.55,1,0.2,1,1,19.05,4.76,-14.29,0.4,0.397,1,4
"Montgomery, Tanner",Horizon,Youngstown St.,So,C,,,2,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0.439,0,0
"Montoya, A.J.",Mid American,Toledo,Sr,OF,,,61,0.269,0.339,0.365,1,0.096,0,0,31.15,8.2,-22.95,0.394,0.311,-1,6
"Montoya, Bailey",Atlantic 10,Dayton,Jr,C,,,34,0.276,0.353,0.345,0,0.069,0,0,26.47,8.82,-17.65,0.381,0.31,-1,3
"Montoya, Jared",Summit League,Oral Roberts,Jr,INF,,,26,0.25,0.308,0.458,1,0.208,0,0,30.77,3.85,-26.92,0.333,0.329,0,3
"Moon, Garrett",Conference USA,UTSA,Sr,C,,,23,0.263,0.364,0.368,0,0.105,0,0,17.39,13.04,-4.35,0.333,0.327,0,3
"Moore, Brandon",Southwestern,Alabama A&M,Fr,OF,,,15,0.214,0.267,0.214,0,0,1,4,20,6.67,-13.33,0.273,0.222,-1,0
"Moore, Cory",West Coast,Santa Clara,Fr,INF,,,4,0,0,0,0,0,0,0,25,0,-25,0,0,-1,-1
"Moore, Miles",Patriot,Bucknell,Jr,1B,,,19,0.167,0.211,0.556,2,0.389,0,0,31.58,5.26,-26.32,0.1,0.314,0,2
"Moore, Zavier",Southwestern,Southern U.,Fr,INF,,,19,0.357,0.5,0.786,1,0.429,2,3,5.26,15.79,10.53,0.333,0.523,3,5
"Morales, Joey",Southland,Nicholls St.,Sr,INF,,,70,0.444,0.508,0.574,1,0.13,2,4,5.71,8.57,2.86,0.46,0.464,8,16
"Moreland, Billy",Western Athletic,Northern Colo.,So,INF,,,5,0.25,0.4,1,1,0.75,0,0,40,20,-20,0,0.541,1,1
"Moretto, Steven",Western Athletic,Sacramento St.,Fr,INF,,,69,0.169,0.246,0.254,1,0.085,0,0,23.19,10.14,-13.05,0.2,0.224,-6,2
"Morey, Gage",ASUN,FGCU,Sr,OF,,,29,0.167,0.286,0.167,0,0,0,0,17.24,13.79,-3.45,0.211,0.224,-3,1
"Morgan, Austin",ASUN,USC Upstate,Fr,C,,,27,0.211,0.36,0.211,0,0,0,0,33.33,18.52,-14.81,0.364,0.279,-1,2
"Morgan, Luke",Colonial,Col. of Charleston,Sr,INF,2018,606,62,0.286,0.355,0.607,5,0.321,2,3,14.52,9.68,-4.84,0.262,0.402,4,11
"Morgan, Matt",Metro Atlantic,Manhattan,Fr,OF,,,15,0.154,0.2,0.154,0,0,0,0,46.67,6.67,-40,0.286,0.163,-2,0
"Morgan, Michael",Colonial,James Madison,Fr,UT,,,50,0.366,0.417,0.488,0,0.122,0,0,16,10,-6,0.429,0.384,2,8
"Morgan, Scott",Atlantic 10,George Mason,Fr,OF,,,14,0.1,0.286,0.1,0,0,0,0,35.71,21.43,-14.28,0.167,0.211,-1,0
"Morgan, Trey",Southland,Southeastern LA.,So,INF,,,10,0.333,0.4,0.667,1,0.334,0,0,20,10,-10,0.333,0.446,1,2
"Morgan, Will",Conference USA,Old Dominion,Jr,OF,,,33,0.129,0.182,0.161,0,0.032,0,0,15.15,6.06,-9.09,0.154,0.159,-5,-1
"Moriarty, Conor",AAC,UConn,So,INF,,,50,0.154,0.312,0.385,2,0.231,1,1,36,16,-20,0.211,0.31,-1,5
"Morimoto, Mitchell",Pac 12,Arizona,Sr,OF,,,44,0.129,0.308,0.161,0,0.032,0,1,13.64,13.64,0,0.16,0.243,-3,2
"Morisano, James",Atlantic 10,Saint Louis,Sr,C,,,50,0.25,0.34,0.409,1,0.159,0,0,22,10,-12,0.313,0.329,0,6
"Moritz, Andrew",Southern,UNCG,Jr,OF,2018,172,100,0.412,0.48,0.588,2,0.176,2,4,15,11,-4,0.478,0.454,10,22
"Morley, Brian",Conference USA,Old Dominion,Jr,OF,,,60,0.278,0.35,0.537,4,0.259,0,0,25,6.67,-18.33,0.314,0.378,2,9
"Morrill, Collin",Southland,New Orleans,Jr,INF,,,50,0.304,0.36,0.37,0,0.066,1,1,26,8,-18,0.424,0.323,-1,6
"Morrill, Devin",Southland,New Orleans,Sr,INF,,,47,0.162,0.279,0.189,0,0.027,0,1,17.02,10.64,-6.38,0.207,0.228,-4,1
"Morris, Braxton",OVC,Morehead St.,Sr,INF,,,72,0.484,0.542,0.677,2,0.193,4,5,1.39,9.72,8.33,0.467,0.515,11,20
"Morris, Chandler",SEC,Texas A&M,Jr,INF,,,21,0.3,0.333,0.4,0,0.1,0,0,19.05,4.76,-14.29,0.375,0.318,0,2
"Morris, Hunter",OVC,Eastern Ill.,Jr,C,,,53,0.289,0.365,0.378,1,0.089,0,0,20.75,7.55,-13.2,0.353,0.329,0,6
"Morris, Justin",Big 10,Maryland,Sr,C,,,58,0.167,0.31,0.167,0,0,0,1,22.41,13.79,-8.62,0.229,0.241,-5,2
"Morris, Tanner",ACC,Virginia,Fr,INF,,,72,0.293,0.408,0.293,0,0,0,0,5.56,15.28,9.72,0.309,0.327,0,8
"Morrison, Brett",Metro Atlantic,Fairfield,So,INF,,,5,0,0.25,0,0,0,0,0,60,20,-40,NA,0.173,-1,0
"Morrison, Kyle",Mountain West,San Jose St.,Sr,INF,,,35,0.29,0.353,0.452,1,0.162,1,1,20,8.57,-11.43,0.348,0.348,0,5
"Morro, Conner",Metro Atlantic,Canisius,Jr,INF,,,51,0.425,0.52,0.6,1,0.175,3,4,13.73,13.73,0,0.485,0.476,6,12
"Morrow, Matt",Horizon,Wright St.,Sr,INF,,,70,0.365,0.514,0.404,0,0.039,2,3,15.71,15.71,0,0.452,0.419,5,14
"Morton, Dillon",Big South,Winthrop,Fr,INF,,,35,0.353,0.371,0.412,0,0.059,0,0,20,2.86,-17.14,0.444,0.342,0,4
"Moskey, Brian",Metro Atlantic,Quinnipiac,Jr,OF,,,50,0.326,0.408,0.442,1,0.116,4,5,18,4,-14,0.394,0.376,2,8
"Mosley, Rigsby",Sun Belt,Troy,So,P,,,52,0.311,0.365,0.556,2,0.245,2,2,11.54,9.62,-1.92,0.308,0.381,2,8
"Moss, Addison",Conference USA,Rice,So,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Mott, Justin",Mid American,Bowling Green,Sr,C,,,47,0.25,0.283,0.273,0,0.023,1,1,6.38,4.26,-2.12,0.268,0.248,-3,2
"Mottice, Kyle",AAC,Cincinnati,Sr,INF,,,77,0.306,0.413,0.387,1,0.081,3,3,14.29,9.09,-5.2,0.353,0.36,2,11
"Mount, Drew",Big 12,Kansas State,Jr,OF,2018,469,81,0.206,0.321,0.368,3,0.162,3,3,14.81,11.11,-3.7,0.204,0.306,-2,8
"Moya, Christian",Pac 12,Southern Cal,So,OF,,,3,0,0.333,0,0,0,0,0,66.67,0,-66.67,NA,0.24,0,0
"Moyer, Octavien",Mid-Eastern,Florida A&M,So,INF,,,33,0.346,0.485,0.538,1,0.192,0,0,24.24,12.12,-12.12,0.471,0.445,3,7
"Mrowka, Buddy",Ivy League,Harvard,Fr,INF,,,12,0.1,0.25,0.4,1,0.3,0,0,41.67,16.67,-25,0,0.283,-1,1
"Mrowka, Cooper",Atlantic 10,Massachusetts,Jr,1B,,,29,0.409,0.483,0.455,0,0.046,0,0,24.14,17.24,-6.9,0.529,0.404,2,5
"Mueller, Cole",Big West,UC Santa Barbara,Fr,INF,,,32,0.407,0.5,0.519,0,0.112,0,0,9.38,15.63,6.25,0.458,0.444,3,7
"Mueller, Jake",ACC,Wake Forest,Jr,INF,,,70,0.321,0.455,0.34,0,0.019,3,4,8.57,17.14,8.57,0.362,0.368,2,10
"Mula, Greg",Southern,Samford,Sr,INF,,,5,0,0.4,0,0,0,0,0,20,20,0,0,0.282,0,0
"Mulkey, Matthew",Big South,Winthrop,Jr,OF,,,21,0.25,0.429,0.375,0,0.125,2,2,19.05,23.81,4.76,0.333,0.366,1,3
"Mulligan, Nick",Northeast,Bryant,Fr,C,,,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"Mullis, Seth",Mountain West,UNLV,Jr,C,,,24,0.2,0.273,0.2,0,0,0,0,12.5,8.33,-4.17,0.235,0.222,-2,1
"Mulrine, Anthony",Southern,Samford,So,C,,,71,0.308,0.366,0.415,1,0.107,0,1,14.08,2.82,-11.26,0.352,0.344,1,9
"Mumper, Marc",Western Athletic,Grand Canyon,Jr,SS,,,58,0.216,0.25,0.255,0,0.039,3,3,20.69,3.45,-17.24,0.268,0.222,-6,2
"Mundy, JD",ACC,Virginia Tech,So,INF,,,49,0.189,0.298,0.351,1,0.162,1,1,26.53,14.29,-12.24,0.231,0.281,-2,4
"Mundy, Joey",Colonial,Col. of Charleston,Sr,INF,,,9,0.222,0.222,0.222,0,0,0,0,0,0,0,0.222,0.195,-1,0
"Munoz, Matt",Southland,Abilene Christian,Jr,OF,,,52,0.267,0.365,0.467,2,0.2,1,1,17.31,5.77,-11.54,0.294,0.363,1,8
"Muntz, Shane",ACC,Wake Forest,Fr,UT,,,67,0.263,0.373,0.456,3,0.193,1,1,31.34,11.94,-19.4,0.364,0.362,2,10
"Murnane, Andrew",Ivy League,Penn,Sr,OF,,,30,0.333,0.367,0.37,0,0.037,0,0,33.33,6.67,-26.66,0.5,0.322,0,3
"Murphy, Cole",AAC,Cincinnati,Jr,INF,,,57,0.22,0.316,0.48,3,0.26,0,1,45.61,10.53,-35.08,0.381,0.34,0,7
"Murphy, Jack",West Coast,Saint Marys (CA),Fr,OF,,,2,0.5,0.5,1,0,0.5,0,0,0,0,0,0.5,0.621,0,1
"Murphy, Jacob",ASUN,Stetson,Fr,OF,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Murphy, Kaleb",Pac 12,Southern Cal,So,C,,,25,0.36,0.36,0.44,0,0.08,0,0,24,0,-24,0.474,0.345,0,3
"Murphy, Kyler",Western Athletic,Seattle U,Jr,C,,,25,0.238,0.333,0.238,0,0,1,1,20,8,-12,0.313,0.271,-1,2
"Murphy, Tanner",ASUN,North Florida,So,OF,,,61,0.193,0.246,0.228,0,0.035,4,4,26.23,6.56,-19.67,0.268,0.216,-6,1
"Murray, Chase",ACC,Georgia Tech,So,OF,2019,,85,0.312,0.357,0.416,2,0.104,0,2,18.82,5.88,-12.94,0.367,0.336,0,10
"Murray, Drake",Mid-Eastern,N.C. Central,Fr,1B,,,3,0.667,0.667,1,0,0.333,0,0,33.33,0,-33.33,1,0.707,1,1
"Murray, Garrett",Metro Atlantic,Iona,Jr,C,,,3,0.333,0.333,0.333,0,0,0,0,33.33,0,-33.33,0.5,0.293,0,0
"Murray, Kyler",Big 12,Oklahoma,So,OF,2018,9,41,0.242,0.39,0.515,3,0.273,2,2,39.02,17.07,-21.95,0.357,0.39,2,7
"Murray, Tanner",Big West,UC Davis,Fr,INF,,,39,0.297,0.333,0.351,0,0.054,1,2,17.95,5.13,-12.82,0.367,0.302,-1,4
"Murray, Tyler",Big West,Hawaii,So,C,,,16,0.286,0.375,0.357,0,0.071,0,0,0,12.5,12.5,0.286,0.329,0,2
"Murrell, Easton",SEC,Arkansas,Fr,INF,,,5,0.25,0.4,0.25,0,0,0,0,20,20,0,0.333,0.314,0,1
"Mutter, Josh",Mid American,Northern Ill.,So,P,,,20,0.059,0.2,0.059,0,0,0,0,30,15,-15,0.091,0.148,-3,-1
"Myers, Beau",Sun Belt,Appalachian St.,Jr,OF,,,31,0.16,0.276,0.2,0,0.04,1,1,19.35,6.45,-12.9,0.211,0.231,-3,1
"Myers, Bryce",Big South,Campbell,Sr,OF,,,58,0.226,0.293,0.472,3,0.246,2,2,36.21,5.17,-31.04,0.31,0.326,0,7
"Myers, Joseph",Big West,UC Davis,Fr,INF,,,28,0.2,0.25,0.24,0,0.04,0,0,21.43,7.14,-14.29,0.25,0.219,-3,1
"Myers, Spencer",ACC,Notre Dame,Fr,INF,,,30,0.12,0.267,0.12,0,0,1,1,16.67,16.67,0,0.15,0.203,-3,0
"Nadeau, Mason",Big 10,Penn State,So,OF,,,26,0.182,0.308,0.318,0,0.136,1,1,15.38,11.54,-3.84,0.222,0.283,-1,2
"Naismith, Andrew",OVC,Jacksonville St.,So,OF,,,62,0.208,0.306,0.226,0,0.018,1,1,27.42,12.9,-14.52,0.297,0.251,-4,3
"Namey, Kadar",Atlantic 10,Saint Josephs,So,1B,,,24,0.238,0.25,0.381,0,0.143,0,0,29.17,4.17,-25,0.313,0.256,-2,1
"Napolitano, Gene",Metro Atlantic,Marist,Fr,C,,,8,0,0.125,0,0,0,0,0,25,12.5,-12.5,0,0.086,-2,-1
"Narcise, A.J.",Northeast,Mt. St. Marys,So,PH/RF,,,25,0.143,0.28,0.143,0,0,0,0,40,12,-28,0.273,0.217,-2,1
"Nardo, Diaz",Colonial,Delaware,Sr,INF,,,57,0.204,0.298,0.327,0,0.123,0,0,35.09,10.53,-24.56,0.333,0.276,-3,4
"Nasonti, Lucas",Horizon,Youngstown St.,Fr,OF,,,33,0.192,0.364,0.308,0,0.116,2,2,33.33,18.18,-15.15,0.333,0.314,-1,3
"Nasuti, Charlie",Big 10,Purdue,Fr,OF,,,38,0.31,0.459,0.345,0,0.035,1,3,21.05,21.05,0,0.429,0.373,1,6
"Nathanson, Mack",Southern,Wofford,Sr,UT,,,62,0.34,0.475,0.766,5,0.426,5,5,22.58,17.74,-4.84,0.379,0.502,9,16
"Naucler, Houston",Big West,UC Riverside,So,INF,,,4,0,0,0,0,0,0,0,100,0,-100,NA,0,-1,-1
"Navarro, Noah",Mid American,Ball St.,Fr,INF,,,4,0.333,0.333,0.333,0,0,0,0,25,0,-25,0.5,0.293,0,0
"Neel, Colton",AAC,Memphis,Jr,OF,,,51,0.116,0.22,0.116,0,0,0,1,27.45,9.8,-17.65,0.167,0.171,-7,-1
"Neibauer, Nick",Mid American,Bowling Green,Fr,C,,,13,0,0.231,0,0,0,0,0,46.15,23.08,-23.07,0,0.159,-2,0
"Nelin, Tyler",Atlantic 10,George Mason,Sr,OF,,,34,0.464,0.559,0.607,0,0.143,0,2,26.47,14.71,-11.76,0.684,0.501,5,9
"Nelson, Blake",Big 10,Michigan,Jr,INF,,,59,0.26,0.356,0.3,0,0.04,3,3,18.64,8.47,-10.17,0.325,0.301,-2,6
"Nelson, Darren",Big West,Cal Poly,Fr,P,,,5,0,0.2,0,0,0,0,0,40,20,-20,0,0.138,-1,0
"Nelson, Dillon",Conference USA,Western Ky.,Jr,OF,,,16,0.364,0.562,0.364,0,0,0,0,0,18.75,18.75,0.364,0.439,1,3
"Nelson, Evan",Mid American,Western Mich.,Sr,OF,,,2,0,0.5,0,0,0,0,0,0,50,50,0,0.345,0,0
"Nelson, Garrett",Big West,Long Beach St.,Jr,OF,,,8,0,0,0,0,0,1,1,37.5,0,-37.5,0,0,-2,-1
"Nelson, Kai",Big East,Georgetown,Fr,OF,,,9,0.5,0.667,0.667,0,0.167,0,0,33.33,33.33,0,1,0.563,2,3
"Nelson, Patrick",Patriot,Lafayette,Sr,1B,,,48,0.233,0.292,0.256,0,0.023,1,1,35.42,6.25,-29.17,0.37,0.249,-3,2
"Nelson, Ryne",Pac 12,Oregon,So,UT,,,61,0.136,0.377,0.136,0,0,3,4,24.59,19.67,-4.92,0.207,0.281,-3,5
"Nelson, Stewart",Missouri Valley,Evansville,Sr,INF,,,45,0.421,0.488,0.553,1,0.132,4,5,11.11,11.11,0,0.469,0.45,4,10
"Nelson, Wayne",Southwestern,Southern U.,Fr,P,,,10,0.429,0.556,0.571,0,0.142,0,0,20,10,-10,0.6,0.49,1,3
"Nerz, Matthew",Southland,Abilene Christian,Sr,C,,,2,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0.439,0,0
"Netterville, Josh",AAC,East Carolina,Fr,OF,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netterville, Steele",Conference USA,Louisiana Tech,Fr,OF,,,34,0.286,0.412,0.571,2,0.285,0,0,17.65,14.71,-2.94,0.3,0.418,2,7
"Neuber, Cole",ACC,Georgia Tech,Fr,OF,,,2,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0.439,0,0
"Neustifter, Michael",Big 12,Oklahoma State,So,1B,,,51,0.178,0.275,0.267,0,0.089,1,1,15.69,11.76,-3.93,0.216,0.247,-4,2
"Neustrom, Robert",Big 10,Iowa,Jr,OF,2018,145,68,0.283,0.353,0.483,3,0.2,2,3,10.29,7.35,-2.94,0.275,0.358,1,10
"Nevarez, Dean",Mountain West,San Diego St.,Jr,C,2018,568,47,0.381,0.447,0.524,1,0.143,0,0,19.15,10.64,-8.51,0.469,0.42,3,9
"Newberg, Brett",OVC,Austin Peay,Jr,P,,,12,0.222,0.417,0.556,1,0.334,0,0,50,25,-25,0.5,0.414,1,2
"Newman, Jayson",Big West,CSUN,Jr,INF,,,4,0,0.25,0,0,0,0,0,50,0,-50,0,0.18,-1,0
"Newman, Ryan",Sun Belt,Texas State,Jr,INF,,,60,0.213,0.362,0.298,1,0.085,0,0,13.33,15,1.67,0.237,0.309,-1,6
"Newton, JT",Southland,Houston Baptist,Sr,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"NiCastro, Joseph",Mid-Eastern,UMES,Jr,INF,,,44,0.243,0.349,0.297,0,0.054,2,2,15.91,13.64,-2.27,0.3,0.297,-1,4
"Nice, Steven",Conference USA,Marshall,Jr,INF,,,17,0.133,0.176,0.133,0,0,0,1,17.65,0,-17.65,0.154,0.146,-3,-1
"Nichols, Erikson",ACC,Duke,So,INF,,,3,0,0,0,0,0,0,0,66.67,0,-66.67,0,0,-1,0
"Nicholson, Myles",Northeast,Mt. St. Marys,Fr,UT,,,61,0.291,0.35,0.364,0,0.073,6,6,16.39,8.2,-8.19,0.356,0.315,-1,6
"Nicoloff, Josh",Ivy League,Columbia,Fr,INF,,,22,0.158,0.273,0.211,0,0.053,1,1,36.36,13.64,-22.72,0.273,0.23,-2,1
"Niehaus, Chet",Southland,Nicholls St.,Sr,OF,,,79,0.264,0.487,0.358,1,0.094,2,5,8.86,18.99,10.13,0.289,0.399,4,14
"Nielsen, Alex",OVC,Southeast Mo. St.,Jr,INF,,,33,0.143,0.219,0.357,1,0.214,1,1,12.12,9.09,-3.03,0.125,0.243,-3,1
"Niemann, Frankie",AAC,Tulane,Fr,C,,,11,0.2,0.273,0.3,0,0.1,0,0,27.27,9.09,-18.18,0.286,0.256,-1,1
"Niemann, Tyler",OVC,Morehead St.,Sr,UT,,,45,0.333,0.356,0.5,0,0.167,1,1,17.78,2.22,-15.56,0.4,0.36,1,6
"Niggebrugge, Austin",Colonial,Delaware,Sr,INF,,,20,0.333,0.4,0.333,0,0,2,3,10,10,0,0.375,0.332,0,2
"Nisle, Ben",Big 10,Purdue,Fr,OF,,,71,0.281,0.386,0.439,2,0.158,2,2,14.08,11.27,-2.81,0.298,0.358,1,10
"Nist, Daniel",Western Athletic,CSU Bakersfield,Jr,1B,,,9,0,0.222,0,0,0,1,1,11.11,22.22,11.11,0,0.154,-1,0
"Nixon, Cornell",OVC,Eastern Ky.,Sr,INF,,,71,0.304,0.42,0.482,2,0.178,6,7,23.94,16.9,-7.04,0.395,0.391,3,12
"Nizza, Richie",Conference USA,Fla. Atlantic,So,INF,,,42,0.25,0.415,0.375,1,0.125,2,2,19.05,19.05,0,0.304,0.36,1,6
"Nnebe, Andre",West Coast,Santa Clara,So,OF,,,6,0,0.167,0,0,0,0,0,83.33,16.67,-66.66,NA,0.115,-1,0
"Nobach, Kyle",Pac 12,Oregon St.,Jr,OF,,,30,0.231,0.333,0.5,2,0.269,0,1,26.67,13.33,-13.34,0.25,0.356,1,4
"Noel, Sean",Summit League,North Dakota St.,Jr,C,,,31,0.143,0.194,0.143,0,0,0,0,19.35,6.45,-12.9,0.174,0.158,-5,-1
"Nogales, Emilio",Mountain West,Fresno St.,Fr,INF,,,8,0.5,0.5,0.625,0,0.125,0,0,25,0,-25,0.667,0.484,1,2
"Nogalski, Zach",Horizon,Milwaukee,Fr,OF,,,21,0.333,0.429,0.556,1,0.223,1,1,23.81,9.52,-14.29,0.417,0.422,2,4
"Nolan, Conor",Ivy League,Princeton,So,OF,,,30,0.269,0.367,0.308,0,0.039,1,2,20,13.33,-6.67,0.35,0.309,-1,3
"Nootbaar, Lars",Pac 12,Southern Cal,Jr,INF,2018,243,77,0.234,0.338,0.422,3,0.188,0,0,15.58,12.99,-2.59,0.235,0.329,0,9
"Norman, Ben",Big 10,Iowa,So,OF,,,31,0.185,0.267,0.222,0,0.037,1,1,25.81,6.45,-19.36,0.263,0.229,-3,1
"Norman, Jarrett",Mid-Eastern,N.C. A&T,Jr,C,,,17,0.062,0.118,0.062,0,0,0,0,23.53,5.88,-17.65,0.083,0.092,-3,-1
"Norman, Kyle",Metro Atlantic,Monmouth,Jr,OF,,,41,0.5,0.59,0.633,0,0.133,1,2,7.32,19.51,12.19,0.536,0.517,6,11
"Norman, Terence",ASUN,Kennesaw State,So,OF,,,62,0.2,0.274,0.291,1,0.091,0,1,16.13,8.06,-8.07,0.222,0.253,-4,3
"Norton, Alec",Atlantic 10,Massachusetts,Jr,3B,,,17,0.167,0.312,0.25,0,0.083,0,0,5.88,11.76,5.88,0.167,0.264,-1,1
"Norton, Thomas",Horizon,Ill.-Chicago,Jr,INF,,,36,0.207,0.361,0.241,0,0.034,0,0,16.67,19.44,2.77,0.261,0.291,-1,3
"Novak, Justin",ACC,Virginia,Sr,INF,,,51,0.244,0.265,0.289,0,0.045,0,0,5.88,3.92,-1.96,0.25,0.24,-4,2
"Novenche, John",Metro Atlantic,Canisius,Jr,OF,,,7,0.143,0.143,0.286,0,0.143,0,0,14.29,0,-14.29,0.167,0.177,-1,0
"Novis, Ryan",West Coast,Saint Marys (CA),So,OF,,,10,0.375,0.5,0.75,1,0.375,0,0,20,10,-10,0.4,0.518,2,3
"Nowak, Ian",Big West,UC Riverside,Jr,INF,,,19,0.118,0.211,0.353,1,0.235,0,0,42.11,10.53,-31.58,0.125,0.244,-1,1
"Nowaskie, Brandt",Missouri Valley,Indiana St.,Jr,INF,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Noworyta, David",Big West,Hawaii,Jr,C,,,5,0.4,0.4,0.4,0,0,0,0,0,0,0,0.4,0.351,0,1
"Nuccio, Callen",Southern,VMI,Fr,INF,,,31,0.269,0.333,0.346,0,0.077,0,0,38.71,6.45,-32.26,0.467,0.299,-1,3
"Nucerino, Anthony",AAC,UConn,So,OF,,,12,0.333,0.5,0.333,0,0,1,1,16.67,25,8.33,0.429,0.392,1,2
"Nunez, Jakob",Sun Belt,UT Arlington,Jr,C,,,24,0.316,0.435,0.421,0,0.105,0,0,12.5,12.5,0,0.375,0.382,1,4
"Nussbaum, Zach",Atlantic 10,Davidson,So,C,,,14,0.167,0.231,0.417,1,0.25,0,0,28.57,7.14,-21.43,0.143,0.276,-1,1
"Nwogu, Jordan",Big 10,Michigan,Fr,OF,,,49,0.317,0.388,0.585,3,0.268,4,7,30.61,10.2,-20.41,0.4,0.403,3,9
"Nyisztor, Mike",Big 10,Rutgers,Fr,UT,,,49,0.244,0.277,0.244,0,0,2,2,16.33,4.08,-12.25,0.297,0.235,-4,2
"Nyquist, Nick",West Coast,Gonzaga,Jr,INF,,,22,0.294,0.455,0.353,0,0.059,1,1,22.73,22.73,0,0.417,0.373,1,3
"O'Boy, Jackson",Big West,UC Davis,Fr,C,,,2,0,0,0,0,0,0,0,50,0,-50,0,0,-1,0
