Player,Conference,School,Yr,Pos,Draft,Pick,IP,PA,K%,BB%,K%-BB%,AVG,OBP,SLG,wOBA,GO%,FO%,FIP
"Sherlin, Peyton",Missouri Valley,Dallas Baptist,Fr,P,,,12.2,60,13.33,8.33,5,0.365,0.433,0.538,0.416,33.33,8.33,5.69
"Sherman, John",OVC,Morehead St.,Fr,P,,,11,51,27.45,17.65,9.8,0.244,0.392,0.415,0.36,9.8,23.53,5.69
"Sherman, Zach",Pac 12,Arizona,So,P,,,12,47,40.43,6.38,34.05,0.143,0.191,0.143,0.156,19.15,17.02,0.73
"Sherrod, Cason",SEC,Texas A&M,Sr,P,2018,207,61.7,309,23.3,11.97,11.33,0.198,0.33,0.266,0.28,29.13,12.94,3.97
"Sherry, Austin",Horizon,Oakland,Jr,P,,,35.8,205,12.2,9.27,2.93,0.328,0.385,0.529,0.382,18.05,26.83,6.5
"Shetter, Ryan",Big 12,Texas Tech,Jr,P,2018,262,86.4,405,21.98,6.67,15.31,0.24,0.316,0.383,0.307,23.95,22.22,3.86
"Shewcraft, Andre",Conference USA,UTSA,Sr,P,,,36.5,197,19.8,10.15,9.65,0.283,0.371,0.343,0.321,19.29,21.32,3.86
"Shields, Ben",Atlantic 10,Massachusetts,Fr,P,,,15.1,77,15.58,11.69,3.89,0.328,0.416,0.422,0.367,22.08,18.18,3.74
"Shileikis, Brandon",Metro Atlantic,Quinnipiac,Sr,P,,,85,386,16.84,2.85,13.99,0.294,0.324,0.407,0.313,22.8,25.13,3.12
"Shimp, Kyle",Big 10,Iowa,So,P,,,22.5,112,21.43,17.86,3.57,0.126,0.295,0.172,0.236,18.75,27.68,4.52
"Shinsky, Cole",Mid American,Ohio,Fr,P,,,8.2,41,12.2,9.76,2.44,0.333,0.39,0.556,0.398,26.83,19.51,6.56
"Shirah, Will",ACC,Georgia Tech,Fr,P,,,5.2,30,30,20,10,0.261,0.433,0.478,0.4,6.67,20,6.22
"Shivak, Andrew",Horizon,Youngstown St.,Fr,P,,,3.2,13,15.38,30.77,-15.39,0.111,0.385,0.444,0.368,30.77,15.38,9.71
"Shiver, Christian",Colonial,Col. of Charleston,So,P,,,3.8,32,21.88,12.5,9.38,0.407,0.5,0.481,0.433,15.63,12.5,3.41
"Shoemaker, Nate",Big East,Creighton,Fr,P,,,0.2,3,66.67,0,66.67,0.333,0.333,0.333,0.293,0,0,-16.85
"Shook, T.J.",Horizon,Oakland,Sr,P,,,11.7,84,14.29,13.1,1.19,0.338,0.452,0.397,0.383,17.86,21.43,4.94
"Shook, TJ",SEC,South Carolina,Fr,P,,,17.1,77,20.78,12.99,7.79,0.258,0.364,0.333,0.317,20.78,22.08,3.21
"Short, Avery",Metro Atlantic,Siena,Fr,P,,,19,95,12.63,5.26,7.37,0.368,0.411,0.575,0.416,20,25.26,4.36
"Shortridge, Aaron",Pac 12,California,Jr,P,2018,114,62.4,266,20.68,6.02,14.66,0.255,0.297,0.34,0.279,24.06,24.44,2.78
"Showalter, Justin",Colonial,James Madison,Fr,P,,,8,36,25,2.78,22.22,0.324,0.361,0.471,0.359,22.22,16.67,3.27
"Shreve, Ryan",West Coast,Pacific,So,P,,,48,237,13.92,7.59,6.33,0.265,0.329,0.43,0.322,23.63,24.47,4.96
"Shuck, Tyler",ASUN,FGCU,Fr,P,,,11.2,63,20.63,11.11,9.52,0.34,0.397,0.509,0.381,14.29,20.63,5.02
"Shugart, Chase",Big 12,Texas,Jr,P,2018,370,96.8,469,19.4,7.89,11.51,0.237,0.322,0.341,0.295,28.78,17.7,3.91
"Shull, John",Southland,Incarnate Word,Sr,P,,,120.7,620,16.94,6.45,10.49,0.3,0.345,0.428,0.331,21.61,24.19,3.44
"Shulstad, Devin",Mid-Eastern,Florida A&M,Fr,P,,,10.2,54,12.96,22.22,-9.26,0.275,0.444,0.3,0.352,16.67,24.07,5.6
"Shuman, Seth",Sun Belt,Georgia Southern,So,P,,,95.3,392,23.98,5.1,18.88,0.232,0.273,0.331,0.263,16.07,31.63,2.69
"Shur, Nick",West Coast,Portland,Sr,P,,,16.2,75,16,9.33,6.67,0.297,0.387,0.406,0.351,24,20,5.12
"Shuster, Jared",ACC,Wake Forest,Fr,UT,,,21.1,94,23.4,10.64,12.76,0.203,0.298,0.38,0.293,21.28,22.34,4
"Shutes, Sam",Mid American,Toledo,Sr,P,,,143.6,651,16.9,7.68,9.22,0.253,0.323,0.365,0.301,22.43,26.42,3.79
"Siberhorn, Nolan",Mid American,Toledo,Sr,P,,,28.4,174,13.79,12.64,1.15,0.241,0.374,0.348,0.328,18.39,29.31,5.65
"Sichley, Cole",Ivy League,Penn,Fr,P,,,10.1,44,27.27,13.64,13.63,0.324,0.409,0.541,0.402,25,4.55,5.13
"Siebenberger, Cody",SEC,Missouri,So,P,,,2,9,11.11,22.22,-11.11,0.286,0.444,0.429,0.389,22.22,22.22,5.15
"Sifrit, Noah",Big 12,Oklahoma State,Fr,UT,,,16.1,78,11.54,23.08,-11.54,0.241,0.41,0.328,0.34,17.95,26.92,5.38
"Sigman, Walker",West Coast,BYU,Fr,P,,,2,13,0,38.46,-38.46,0.143,0.462,0.143,0.333,15.38,30.77,10.65
"Signore, John",Metro Atlantic,Fairfield,Jr,P,,,147.5,638,21.16,3.76,17.4,0.25,0.277,0.34,0.266,23.82,24.14,2.81
"Sigovich, Eric",Atlantic 10,Saint Josephs,Sr,P,,,11.1,66,16.67,18.18,-1.51,0.308,0.424,0.5,0.394,10.61,27.27,6.75
"Sikes, Corey",Southern,Western Caro.,Sr,P,,,69.2,386,12.18,5.96,6.22,0.348,0.402,0.579,0.412,16.58,29.02,6.17
"Sikes, Phillip",Mountain West,New Mexico,Fr,OF,,,2.1,13,7.69,0,7.69,0.538,0.538,1,0.648,15.38,23.08,14.58
"Sikkema, T.J.",SEC,Missouri,So,P,,,96.7,431,24.36,6.03,18.33,0.238,0.292,0.32,0.27,18.56,26.22,2.67
"Silber, Nick",Conference USA,Rice,So,P,,,12.7,85,15.29,9.41,5.88,0.431,0.482,0.611,0.459,15.29,17.65,5.51
"Sills, Noah",Southland,Lamar,Jr,P,,,49.2,224,15.63,5.36,10.27,0.296,0.339,0.389,0.317,19.2,29.02,3.76
"Silva, Nick",American East,Maine,Jr,P,,,72.8,402,21.39,11.94,9.45,0.285,0.398,0.47,0.376,16.92,20.4,5.47
"Silverman, Jordan",Metro Atlantic,Rider,Jr,P,,,60.7,313,12.14,5.11,7.03,0.301,0.371,0.461,0.357,21.09,26.84,5.12
"Silvestri, Mark",Atlantic 10,Rhode Island,Jr,P,,,24.2,140,15,12.14,2.86,0.308,0.386,0.479,0.367,17.14,25.71,5.25
"Simeone, Joe",AAC,UConn,Fr,P,,,13,64,18.75,9.38,9.37,0.296,0.391,0.556,0.401,7.81,32.81,7.38
"Simmons, Garett",Mid American,Ball St.,So,P,,,9.2,50,18,18,0,0.316,0.46,0.474,0.408,26,8,6.19
"Simon, Christian",Conference USA,Marshall,Fr,P,,,4.2,32,15.63,3.13,12.5,0.586,0.625,0.931,0.651,9.38,12.5,12.19
"Simon, Trevor",Mid American,Ball St.,Sr,P,,,10.5,90,15.56,17.78,-2.22,0.309,0.444,0.471,0.397,22.22,14.44,8.39
"Simonelli, Anthony",Sun Belt,Coastal Carolina,Fr,P,,,17,85,8.24,8.24,0,0.304,0.388,0.464,0.364,25.88,22.35,5.21
"Simonetti, Matt",Metro Atlantic,Manhattan,Sr,P,,,88.9,436,19.5,5.28,14.22,0.289,0.342,0.409,0.325,21.56,23.17,3
"Simonian, Nick",Horizon,Ill.-Chicago,Jr,P,,,5.2,33,18.18,12.12,6.06,0.448,0.515,0.586,0.473,18.18,12.12,3.15
"Simpler, Ryan",Southern,ETSU,Sr,P,,,197.4,934,24.63,5.57,19.06,0.28,0.329,0.423,0.323,20.34,19.91,3.48
"Simpson, Jack",Patriot,Bucknell,So,P,,,57.4,280,13.93,8.57,5.36,0.254,0.346,0.332,0.304,22.86,25,4.45
"Simpson, Phil",Big South,Campbell,Jr,P,,,18.2,92,9.78,7.61,2.17,0.4,0.446,0.588,0.434,23.91,18.48,5.07
"Simpson, Trent",OVC,Jacksonville St.,Sr,INF,,,29,145,22.76,8.28,14.48,0.229,0.31,0.351,0.295,24.14,22.76,3.77
"Sims, Donovin",Mid American,Northern Ill.,Sr,P,,,121.8,635,11.34,6.61,4.73,0.31,0.357,0.427,0.337,22.36,27.72,4.31
"Sinclair, Jack",AAC,UCF,Fr,P,,,10,45,22.22,11.11,11.11,0.152,0.333,0.212,0.271,17.78,22.22,4.15
"Singer, Brady",SEC,Florida,Jr,P,2018,18,155.4,676,24.26,4.73,19.53,0.221,0.281,0.3,0.258,28.85,16.72,2.45
"Sipowicz, Andrew",Metro Atlantic,Canisius,Jr,P,,,96.6,479,17.33,8.35,8.98,0.278,0.349,0.424,0.334,16.49,29.02,4.49
"Sisk, Evan",Colonial,Col. of Charleston,Jr,P,2018,483,143,642,14.95,7.79,7.16,0.264,0.33,0.358,0.304,31.62,19.47,3.79
"Skelton, Brian",Summit League,Fort Wayne,Fr,P,,,1.1,11,9.09,63.64,-54.55,0,0.636,0,0.44,0,27.27,20.42
"Skidmore, Kyle",Colonial,Hofstra,So,P,,,2.1,16,12.5,31.25,-18.75,0.3,0.563,0.5,0.469,6.25,25,9.81
"Skinner, Hamp",Southern,Samford,So,P,,,39.1,185,19.46,8.11,11.35,0.236,0.319,0.354,0.298,22.7,24.32,4.25
"Skirrow, Noah",Big South,Liberty,Fr,P,,,47.2,211,24.17,11.85,12.32,0.21,0.332,0.307,0.293,24.64,17.06,3.91
"Skolnicki, Jared",Mid American,Kent St.,Sr,P,,,119,531,19.77,6.03,13.74,0.244,0.29,0.333,0.272,21.66,26.93,3.08
"Skubal, Tarik",Western Athletic,Seattle U,Jr,P,2018,255,147.5,658,24.62,11.55,13.07,0.217,0.313,0.304,0.279,15.5,26.75,3.36
"Slaten, Justin",Mountain West,New Mexico,So,P,,,54.5,302,18.87,9.6,9.27,0.344,0.421,0.484,0.39,22.52,14.24,4.16
"Slattery, Benjamin",West Coast,Pepperdine,So,P,,,22.9,113,13.27,7.08,6.19,0.263,0.327,0.379,0.304,17.7,30.97,3.98
"Sleeman, Caleb",Big 10,Michigan State,Jr,P,,,22.3,103,23.3,8.74,14.56,0.253,0.32,0.363,0.299,14.56,28.16,2.92
"Sleeper, Luke",Pac 12,Stanford,So,P,,,1,4,25,25,0,0,0.25,0,0.173,50,0,4.15
"Sliepka, JJ",Ivy League,Brown,Jr,P,,,36.6,181,20.44,4.97,15.47,0.22,0.298,0.352,0.287,25.41,22.65,4.1
"Sliepka, Mikey",Ivy League,Yale,Sr,INF,,,6.8,45,8.89,6.67,2.22,0.45,0.467,0.65,0.463,24.44,15.56,5.21
"Slifer, Clayton",OVC,Eastern Ill.,Jr,P,,,9.2,42,19.05,14.29,4.76,0.152,0.31,0.242,0.264,23.81,23.81,4.02
"Sloan, Caleb",Big 12,TCU,Fr,P,,,16.2,84,20.24,9.52,10.72,0.314,0.369,0.371,0.322,15.48,21.43,3.52
"Sloan, Grant",Big 10,Indiana,Jr,P,,,7,27,18.52,3.7,14.82,0.13,0.259,0.174,0.217,29.63,25.93,3.43
"Slominski, Daniel",West Coast,San Francisco,Jr,P,,,51.9,234,24.79,5.98,18.81,0.293,0.346,0.527,0.365,20.94,16.24,4.88
"Small, Ethan",SEC,Mississippi St.,So,P,2018,789,69.2,312,29.49,8.65,20.84,0.252,0.314,0.367,0.297,13.46,23.72,2.83
"Smart, Weston",Southland,Houston Baptist,Sr,P,,,34.9,164,13.41,7.32,6.09,0.275,0.335,0.373,0.308,28.05,21.34,3.63
"Smiddy, Shay",ACC,Louisville,So,P,,,33.7,169,24.85,14.79,10.06,0.257,0.367,0.336,0.318,13.61,23.08,3.74
"Smith II, Gregory",Mid-Eastern,Savannah St.,Jr,P,,,61.3,365,11.51,11.23,0.28,0.358,0.436,0.467,0.39,22.47,19.18,5.12
"Smith, Alex",AAC,Memphis,Jr,OF,,,18.4,106,17.92,16.98,0.94,0.282,0.415,0.412,0.368,17.92,21.7,5.76
"Smith, Angelo",Big 10,Michigan,Fr,P,,,16.2,69,23.19,8.7,14.49,0.218,0.348,0.236,0.281,30.43,8.7,3.39
"Smith, Blaine",Southern,Samford,Fr,UT,,,0.1,3,0,66.67,-66.67,0,0.667,0,0.461,0,33.33,63.15
"Smith, Blake",SEC,Mississippi St.,Sr,P,,,28.8,141,22.7,7.8,14.9,0.215,0.312,0.256,0.265,18.44,26.24,2.8
"Smith, Brandon",Atlantic 10,Dayton,Jr,OF,,,13.3,67,22.39,11.94,10.45,0.264,0.418,0.415,0.375,16.42,19.4,6
"Smith, Braxton",Conference USA,Louisiana Tech,Jr,P,,,19.2,85,35.29,9.41,25.88,0.28,0.353,0.36,0.316,15.29,12.94,1.43
"Smith, Brayson",Southland,New Orleans,Jr,P,,,33.1,167,22.16,8.38,13.78,0.317,0.389,0.451,0.362,18.56,17.37,3.51
"Smith, Brendan",American East,Albany (NY),Jr,P,,,70.2,326,20.86,11.66,9.2,0.237,0.331,0.314,0.29,19.33,23.93,3.23
"Smith, Brett",Conference USA,Old Dominion,So,P,,,38.8,203,17.73,9.36,8.37,0.284,0.365,0.449,0.352,26.6,17.73,5.16
"Smith, C.J.",SEC,Georgia,Fr,UT,,,25.1,105,17.14,11.43,5.71,0.233,0.314,0.311,0.279,21.9,26.67,3.66
"Smith, Chad",Mountain West,New Mexico,Jr,P,,,20.4,130,7.69,11.54,-3.85,0.407,0.492,0.537,0.445,26.92,14.62,6.38
"Smith, Chase",ACC,Pittsburgh,Fr,P,,,21.1,95,18.95,12.63,6.32,0.197,0.316,0.211,0.253,28.42,16.84,3.57
"Smith, Cody",Big South,Charleston So.,Sr,INF,2018,1164,39.8,215,35.81,6.51,29.3,0.216,0.27,0.304,0.252,17.67,17.21,1.46
"Smith, Dylan",Big 12,TCU,Jr,P,2018,531,12.2,55,21.82,10.91,10.91,0.191,0.309,0.319,0.286,16.36,30.91,4.21
"Smith, Griffan",Big 10,Ohio State,Fr,P,,,15.2,87,9.2,12.64,-3.44,0.377,0.425,0.536,0.396,20.69,19.54,4.27
"Smith, Harrison",Big South,High Point,So,P,,,26,115,25.22,10.43,14.79,0.229,0.33,0.427,0.327,13.04,26.09,5.26
"Smith, Harrison",Summit League,Oral Roberts,Sr,P,,,8.1,59,16.95,15.25,1.7,0.31,0.458,0.452,0.398,13.56,18.64,7.47
"Smith, Hunter",AAC,Memphis,Jr,P,,,70.6,351,17.95,5.41,12.54,0.283,0.33,0.394,0.315,21.94,25.93,3.35
"Smith, Jahborus",Southwestern,Alcorn,Sr,P,,,167.1,871,20.09,11.14,8.95,0.283,0.387,0.426,0.354,18.48,19.63,4.6
"Smith, James",Summit League,Omaha,Sr,P,,,21.4,121,15.7,14.88,0.82,0.247,0.355,0.43,0.333,23.14,19.01,6
"Smith, Jeramy",Western Athletic,Grand Canyon,Sr,P,,,20.1,96,16.67,13.54,3.13,0.173,0.292,0.333,0.279,17.71,35.42,5.58
"Smith, Joe",Southwestern,Alcorn,Jr,P,,,12.4,77,16.88,24.68,-7.8,0.196,0.494,0.239,0.376,11.69,19.48,8.07
"Smith, Jonah",Big East,Creighton,So,P,,,21.2,90,21.11,4.44,16.67,0.229,0.267,0.398,0.282,21.11,28.89,3.9
"Smith, Kevin",SEC,Georgia,Jr,P,2018,200,107.6,536,21.64,11.01,10.63,0.292,0.375,0.411,0.345,19.96,19.4,3.92
"Smith, Kyle",Atlantic 10,Saint Josephs,So,P,,,6,32,12.5,12.5,0,0.364,0.438,0.409,0.362,21.88,9.38,4.81
"Smith, Kyle",Big West,Cal Poly,Sr,P,,,128.1,592,18.75,7.43,11.32,0.276,0.328,0.386,0.308,22.13,23.48,3.17
"Smith, Kyle",Southern,The Citadel,Sr,P,,,38.5,259,13.51,7.34,6.17,0.346,0.398,0.5,0.383,19.69,24.32,5.22
"Smith, Ledgend",Big 12,Oklahoma,Fr,P,,,4,22,27.27,9.09,18.18,0.421,0.455,0.684,0.467,4.55,18.18,4.9
"Smith, Logan",Patriot,Army,So,P,,,16.3,88,26.14,9.09,17.05,0.237,0.307,0.316,0.275,25,14.77,1.98
"Smith, Noah",Northeast,Mt. St. Marys,Jr,P,,,34.8,230,10.87,10.43,0.44,0.4,0.474,0.605,0.453,14.78,23.91,6.8
"Smith, Patrick J.",Big 10,Purdue,Jr,P,,,8.2,46,10.87,8.7,2.17,0.375,0.413,0.55,0.403,23.91,19.57,4.98
"Smith, Pierce",SEC,Ole Miss,Jr,P,,,0.1,3,0,0,0,0,0.667,0,0.481,33.33,0,63.15
"Smith, Russell",Big 12,TCU,Fr,P,,,12.2,59,22.03,13.56,8.47,0.245,0.356,0.367,0.322,11.86,28.81,4.29
"Smith, Ryan",Ivy League,Princeton,Jr,P,,,53,276,17.39,9.42,7.97,0.305,0.373,0.439,0.35,22.46,20.29,3.77
"Smith, Shane",Mid American,Miami (OH),Jr,P,,,105.6,472,15.68,6.36,9.32,0.238,0.305,0.344,0.287,25.64,27.33,3.95
"Smith, Tyler",Metro Atlantic,Canisius,Sr,P,2018,241,70.6,381,31.23,12.86,18.37,0.198,0.323,0.265,0.274,15.49,19.16,2.74
"Smith, Tyler",AAC,East Carolina,So,P,,,61.9,274,16.06,4.74,11.32,0.239,0.31,0.325,0.284,38.32,13.14,3.87
"Smith, Tyler",Big West,Cal St. Fullerton,Fr,P,,,1.2,9,22.22,11.11,11.11,0.375,0.444,0.75,0.496,22.22,11.11,13.15
"Smith, Tyler",Southwestern,Alcorn,Jr,P,,,41.5,216,15.28,6.02,9.26,0.354,0.389,0.579,0.405,17.13,25.93,5.46
"Smith, Will",Big South,Presbyterian,Sr,P,,,43.6,219,16.44,6.85,9.59,0.304,0.37,0.393,0.334,20.55,23.74,3.38
"Smith, Zach",Summit League,North Dakota St.,Fr,UT,,,10.1,49,30.61,12.24,18.37,0.293,0.408,0.39,0.358,16.33,12.24,2.55
"Smutzer, Josh",Atlantic 10,Davidson,Sr,P,,,103,534,10.67,8.43,2.24,0.293,0.371,0.405,0.339,28.09,21.35,5.07
"Smyth, Kyle",Metro Atlantic,Niagara,Fr,P,,,11.2,57,17.54,24.56,-7.02,0.19,0.386,0.19,0.293,24.56,17.54,5.11
"Snarskis, Quinn",Big 10,Illinois,Jr,P,,,48,198,12.12,7.58,4.54,0.236,0.303,0.247,0.253,34.34,22.22,3.27
"Snavely, Preston",Missouri Valley,Wichita St.,So,P,,,26.3,134,16.42,16.42,0,0.224,0.373,0.29,0.312,20.15,25.37,4.93
"Snyder, Jacob",Southwestern,Southern U.,So,P,,,91.2,416,11.06,11.06,0,0.254,0.341,0.349,0.307,22.36,30.29,4.56
"Snyder, Justin",Northeast,Bryant,Jr,P,,,47.5,247,16.6,9.31,7.29,0.269,0.328,0.344,0.293,20.24,25.91,2.94
"Snyder, Nick",Big 12,West Virginia,So,P,,,2,15,20,40,-20,0.333,0.6,0.667,0.528,13.33,6.67,15.65
"Sobieraski, Charlie",Metro Atlantic,Canisius,Sr,P,,,44.2,178,19.66,10.67,8.99,0.184,0.281,0.25,0.245,21.91,28.09,3.94
"Sofield, James",ASUN,NJIT,Sr,P,,,20.4,140,5,17.14,-12.14,0.299,0.45,0.533,0.422,23.57,25,10.21
"Softley, Austin",Southwestern,Ark. Pine Bluff,Sr,P,,,19.5,129,12.4,21.71,-9.31,0.348,0.519,0.511,0.449,19.38,14.73,7.56
"Solesky, Chase",AAC,Tulane,So,P,,,52.1,245,13.47,6.53,6.94,0.266,0.322,0.408,0.315,24.49,27.35,4.59
"Solis, Aaron",Southwestern,Texas Southern,Jr,P,,,59.2,264,17.8,6.82,10.98,0.262,0.352,0.354,0.317,23.48,22.73,4.11
"Solomon, Joe",West Coast,Pacific,Fr,P,,,7.1,31,32.26,9.68,22.58,0.231,0.323,0.423,0.319,3.23,29.03,3.85
"Somers, Kolby",Pac 12,Oregon,Fr,UT,,,42,179,17.88,6.15,11.73,0.275,0.324,0.381,0.305,20.11,26.82,3.55
"Sommer, Cameron",Western Athletic,UTRGV,Jr,P,,,4,22,0,13.64,-13.64,0.333,0.455,0.444,0.398,22.73,31.82,6.15
"Sommer, Tommy",Big 10,Indiana,Fr,,,,22,92,23.91,8.7,15.21,0.253,0.326,0.41,0.32,13.04,30.43,3.56
"Sommerfeld, Luke",Atlantic 10,Saint Louis,Sr,P,,,52.1,277,18.05,15.52,2.53,0.242,0.365,0.332,0.316,22.74,20.22,4.68
"Sommers, Jake",Horizon,Milwaukee,Jr,P,,,49.1,278,17.63,12.59,5.04,0.31,0.417,0.394,0.362,17.63,20.86,4.76
"Sondergard, Brian",ASUN,NJIT,Sr,P,,,54.2,285,14.39,9.47,4.92,0.332,0.389,0.472,0.369,17.19,27.02,4.38
"Song, Noah",Patriot,Navy,Jr,P,,,160.7,666,28.53,9.46,19.07,0.174,0.261,0.243,0.232,20.12,23.87,2.53
"Sonnier, Gavin",Southland,McNeese,So,P,,,13,89,22.47,24.72,-2.25,0.197,0.427,0.23,0.33,12.36,20.22,6.07
"Soporowski, Pete",Metro Atlantic,Rider,So,P,,,93.5,461,12.8,8.46,4.34,0.323,0.382,0.479,0.366,23.64,22.13,4.64
"Sorensen, John",Big 12,Kansas State,Fr,INF,,,0.2,4,0,0,0,0.5,0.5,1,0.621,50,0,3.15
"Soto, Gio",Conference USA,FIU,So,P,,,9.6,67,14.93,17.91,-2.98,0.396,0.507,0.566,0.458,17.91,14.93,5.13
"Sotomayor, Gabriel",Big 12,Kansas,So,P,,,21.1,106,14.15,15.09,-0.94,0.193,0.349,0.337,0.313,14.15,34.91,5.94
"Sousa, Bennett",ACC,Virginia,Sr,P,2018,288,57,322,27.95,13.66,14.29,0.269,0.382,0.442,0.357,18.94,12.11,4.38
"Sova, Alex",Southern,UNCG,Sr,P,,,9,63,11.11,20.63,-9.52,0.267,0.476,0.444,0.415,22.22,19.05,10.48
"Spacke, Dylan",Big West,Long Beach St.,So,P,,,20.5,100,24,14,10,0.241,0.37,0.38,0.333,19,17,4.07
"Spada, Michael",Patriot,Holy Cross,Sr,P,,,12.5,72,12.5,13.89,-1.39,0.254,0.389,0.407,0.355,29.17,19.44,5.87
"Spadafino, Nick",Colonial,Delaware,Sr,P,,,124.9,656,17.07,7.93,9.14,0.303,0.387,0.434,0.359,25.46,16.77,4.96
"Spaeth, Hunter",Southland,Abilene Christian,Jr,P,,,0.1,4,0,50,-50,1,1,2,0.966,0,0,63.15
"Spagnuolo, Brendan",ACC,Boston College,Jr,P,,,1,13,0,7.69,-7.69,0.727,0.692,1.091,0.709,15.38,7.69,19.15
"Spalt, Logan",OVC,Southeast Mo. St.,So,P,,,39.1,186,18.82,9.68,9.14,0.282,0.376,0.494,0.371,18.82,22.58,5.68
"Spangler, Zach",Mid American,Kent St.,Sr,P,,,40.5,251,18.33,8.76,9.57,0.251,0.343,0.313,0.297,25.9,18.73,3.96
"Sparks, Mitchell",Mid American,Eastern Mich.,Jr,P,,,24.2,99,16.16,5.05,11.11,0.264,0.293,0.374,0.285,27.27,24.24,2.44
"Sparks, Nick",West Coast,Saint Marys (CA),So,P,,,8.3,42,16.67,11.9,4.77,0.242,0.381,0.394,0.345,16.67,26.19,5.92
"Sparling, Sean",Big West,UC Irvine,Sr,P,,,36.5,186,13.44,9.14,4.3,0.329,0.387,0.466,0.364,26.88,17.74,4.05
"Spear, Cole",Big West,UC Irvine,So,P,,,37.3,204,14.22,10.78,3.44,0.317,0.402,0.443,0.365,21.57,20.1,4.62
"Spear, Dan",Atlantic 10,Davidson,Jr,P,,,9.4,60,8.33,11.67,-3.34,0.26,0.35,0.34,0.307,28.33,25,4.64
"Spear, Nick",Southern,Mercer,Jr,P,,,64.9,349,32.38,14.61,17.77,0.228,0.344,0.363,0.315,12.32,19.2,3.76
"Spears, Zach",Mid American,Miami (OH),Jr,P,2018,234,137.6,662,21.6,14.35,7.25,0.255,0.375,0.383,0.338,21.6,18.28,4.48
"Spedafino, Angelo",American East,Albany (NY),Jr,P,,,30,177,15.82,12.43,3.39,0.301,0.418,0.448,0.38,13.56,27.12,6.55
"Spellacy, Michael",West Coast,Gonzaga,Fr,INF,,,4.1,17,11.76,5.88,5.88,0.267,0.353,0.333,0.311,17.65,35.29,3.63
"Spence, Dylan",Southern,The Citadel,Jr,P,,,73.8,398,17.09,6.03,11.06,0.313,0.392,0.472,0.372,23.12,17.59,5.32
"Spencer, AJ",Conference USA,Middle Tenn,Jr,P,,,55.1,309,15.53,14.89,0.64,0.302,0.421,0.438,0.38,23.62,19.09,5.42
"Spencer, Fredrick",Southwestern,Mississippi Val.,Jr,INF,,,32.3,227,8.37,14.1,-5.73,0.459,0.546,0.746,0.532,14.54,20.26,9
"Sperling, Evan",ACC,Virginia,Jr,P,,,38.4,177,32.2,11.86,20.34,0.187,0.294,0.273,0.26,15.25,21.47,2.73
"Spezia, Dylan",Big West,UC Davis,Jr,P,,,1.1,4,25,25,0,0,0.5,0,0.353,25,0,6.78
"Spezia, Jeremy",Mid American,Bowling Green,Fr,P,,,19.1,89,12.36,7.87,4.49,0.282,0.36,0.474,0.358,15.73,34.83,4.93
"Spicer, Jack",Missouri Valley,Illinois St.,Sr,P,,,7.4,32,15.63,18.75,-3.12,0.192,0.375,0.231,0.301,21.88,28.13,4.63
"Spicer, Jordan",AAC,UCF,Jr,P,,,25,106,28.3,3.77,24.53,0.245,0.302,0.296,0.27,19.81,21.7,2.23
"Spiers, Carson",ACC,Clemson,So,P,,,32.5,126,26.19,7.94,18.25,0.15,0.222,0.248,0.211,26.98,23.02,2.93
"Spinoso, Dom",Northeast,Fairleigh Dickinson,Fr,P,,,2,19,10.53,31.58,-21.05,0.5,0.684,1.083,0.67,5.26,15.79,18.15
"Spranger, Grant",Big East,Creighton,Sr,P,,,14,82,19.51,12.2,7.31,0.319,0.39,0.464,0.364,26.83,10.98,3.93
"Spratlin, Carey",Big South,Gardner-Webb,Fr,P,,,8.1,48,4.17,16.67,-12.5,0.342,0.458,0.526,0.422,16.67,31.25,7.59
"Sprengel, Nick",West Coast,San Diego,Jr,P,2018,450,122.1,566,25.62,10.78,14.84,0.249,0.341,0.388,0.321,22.79,16.61,3.69
"Springer, Sam",SEC,Tennessee,Fr,P,,,3,14,21.43,21.43,0,0.182,0.357,0.364,0.326,21.43,21.43,4.15
"Springs, Colton",Big South,Presbyterian,Jr,P,,,36.1,217,27.19,20.28,6.91,0.223,0.401,0.307,0.333,14.75,17.51,4.75
"Sprinkle, Will",Sun Belt,Appalachian St.,Fr,P,,,33.2,135,14.81,6.67,8.14,0.233,0.296,0.358,0.285,31.85,21.48,4.2
"Spurgeon, Cody",OVC,Austin Peay,Fr,P,,,3.1,18,5.56,22.22,-16.66,0.286,0.444,0.357,0.369,16.67,33.33,6.37
"Squyars, Grant",ACC,Virginia Tech,Fr,P,,,2.2,17,11.76,5.88,5.88,0.467,0.529,0.8,0.554,11.76,23.53,9.97
"Staats, Kyle",Southern,VMI,Sr,P,,,67.8,375,14.67,12.8,1.87,0.295,0.379,0.502,0.373,17.6,26.93,6.38
"Stacy, Sean",Conference USA,UTSA,Sr,P,,,2,9,33.33,22.22,11.11,0.167,0.444,0.167,0.331,22.22,0,4.65
"Stadius, Jay",ASUN,North Florida,Sr,P,,,2.4,14,21.43,14.29,7.14,0.167,0.286,0.417,0.305,14.29,35.71,8.56
"Stadler, Fitz",Pac 12,Arizona St.,Jr,P,2018,536,23.3,131,15.27,9.16,6.11,0.294,0.389,0.385,0.344,22.9,20.61,4.43
